primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
EAST SAN FERNANDO VALLEY,Sylmar,Industrial,7424508,0.028,-45404,143529,1.57,,57482
EAST SAN FERNANDO VALLEY TOTAL,,,79767851,0.021,-72278,143529,1.61,,581769
WEST SAN FERNANDO VALLEY,Agoura Hills,Industrial,711349,0.008,0,0,1.51,,0
WEST SAN FERNANDO VALLEY,Calabasas,Industrial,1403867,0.052,0,0,1.68,,0
WEST SAN FERNANDO VALLEY,Canoga Park,Industrial,5267016,0.034,-56821,0,1.39,,38640
WEST SAN FERNANDO VALLEY,Chatsworth,Industrial,22159352,0.023,-56493,79539,1.4,,80304
WEST SAN FERNANDO VALLEY,Granada Hills,Industrial,43598,0,0,0,,,0
WEST SAN FERNANDO VALLEY,Mission Hills,Industrial,126781,0,0,0,,,0
WEST SAN FERNANDO VALLEY,Northridge,Industrial,3497668,0.025,-3592,0,1.4,,24136
WEST SAN FERNANDO VALLEY,Panorama City,Industrial,2452002,0.003,0,0,1.25,,0
WEST SAN FERNANDO VALLEY,Reseda,Industrial,439927,0,0,0,,,0
WEST SAN FERNANDO VALLEY,Sepulveda,Industrial,944667,0.034,98000,0,1.5,,98000
WEST SAN FERNANDO VALLEY,Sherman Oaks,Industrial,38817,0,0,0,,,0
WEST SAN FERNANDO VALLEY,Tarzana,Industrial,465121,0.013,0,0,1.75,,0
WEST SAN FERNANDO VALLEY,Van Nuys,Industrial,18893442,0.009,-39082,38085,1.59,,56687
WEST SAN FERNANDO VALLEY,Woodland Hills,Industrial,2314791,0.016,0,0,1.75,,11304
WEST SAN FERNANDO VALLEY TOTAL,,,58758398,0.019,-57988,117624,1.46,,309071
SANTA CLARITA VALLEY,Canyon Country,Industrial,576309,0,62885,0,,,0
SANTA CLARITA VALLEY,Castaic,Industrial,96253,0,0,0,,,0
SANTA CLARITA VALLEY,Santa Clarita,Industrial,4117989,0.064,-63990,604407,0.98,,0
SANTA CLARITA VALLEY,Valencia,Industrial,20674009,0.013,17277,126607,1.38,,312543
SANTA CLARITA VALLEY TOTAL,,,25464560,0.021,16172,731014,1.26,,312543
ANTELOPE VALLEY,Lancaster,Industrial,4012322,0.008,0,647327,0.88,,0
ANTELOPE VALLEY,Palmdale,Industrial,3496109,0.017,0,99853,1,,72925
ANTELOPE VALLEY TOTAL,,,7508431,0.012,0,747180,0.96,,72925
SAN GABRIEL VALLEY,Azusa,Industrial,7944986,0.047,-253429,0,1.27,,73360
SAN GABRIEL VALLEY,City of Industry,Industrial,82923507,0.047,548595,58500,1.43,,4095004
SAN GABRIEL VALLEY,El Monte,Industrial,9457255,0.017,39760,0,1.11,,95840
SAN GABRIEL VALLEY,Irwindale,Industrial,14559695,0.049,-60463,130063,1.35,,218281
SAN GABRIEL VALLEY,Monrovia/Duarte,Industrial,5908859,0.048,18763,0,1.43,,26630
SAN GABRIEL VALLEY,Pomona,Industrial,19659157,0.051,-450129,0,0.91,,272668
SAN GABRIEL VALLEY,South El Monte,Industrial,6951457,0.014,-7700,0,1.15,,33393
SAN GABRIEL VALLEY,Baldwin Park,Industrial,4625854,0.072,33012,0,0.86,,65686
SAN GABRIEL VALLEY,Walnut,Industrial,642094,0.021,0,0,1.79,,18046
SAN GABRIEL VALLEY,Glendora/San Dimas/La Verne,Industrial,6184472,0.031,35664,0,1.49,,44324
SAN GABRIEL VALLEY TOTAL,,,158857336,0.045,-95927,188563,1.29,,4943232
SOUTH BAY,Carson,Industrial,44164084,0.06,155753,773584,1.59,,1264417
SOUTH BAY,Compton,Industrial,21817271,0.065,-159450,0,1.45,,141411
SOUTH BAY,El Segundo,Industrial,5907398,0.017,-18526,0,2.6,,17602
SOUTH BAY,Gardena,Industrial,14492173,0.024,-162873,76468,1.6,,98286
SOUTH BAY,Harbor City,Industrial,3274244,0.083,56472,0,1.81,,102292
SOUTH BAY,Hawthorne,Industrial,6839280,0.019,47254,0,1.81,,68600
SOUTH BAY,Inglewood,Industrial,3910642,0.014,-10270,0,1.69,,13000
SOUTH BAY,Unincorporated,Industrial,14904718,0.056,9295,58225,1.56,,229640
SOUTH BAY,Lawndale,Industrial,167202,0,10000,0,,,0
SOUTH BAY,Long Beach,Industrial,18122881,0.058,84955,504810,1.53,,31496
SOUTH BAY,Los Angeles (LAX),Industrial,4801801,0.028,55539,0,2.26,,0
SOUTH BAY,Rancho Dominguez,Industrial,20342762,0.055,-549757,205375,1.53,,340883
SOUTH BAY,Redondo Beach,Industrial,2489244,0.028,-68969,0,2.1,,0
SOUTH BAY,San Pedro,Industrial,3169531,0.107,0,0,,,0
SOUTH BAY,Signal Hill,Industrial,2335635,0.006,-14031,0,1.5,,0
SOUTH BAY,Torrance,Industrial,28326306,0.04,120682,83740,1.87,,153416
SOUTH BAY,Wilmington,Industrial,3381621,0,0,0,,,19190
SOUTH BAY TOTAL,,,198446793,0.049,-443926,1702202,1.61,,2480233
VENTURA COUNTY,Camarillo,Industrial,10689892,0.028,58610,61000,1.05,,154879
VENTURA COUNTY,Moorpark,Industrial,4057068,0.03,180916,0,1.23,,256454
VENTURA COUNTY,Oxnard/Port Hueneme,Industrial,21940433,0.01,-80391,0,0.88,,218772
VENTURA COUNTY,Simi Valley,Industrial,9118700,0.05,-28045,533369,1.4,,195441
VENTURA COUNTY,Thousand Oaks,Industrial,8278093,0.054,75,120290,1.34,,22095
VENTURA COUNTY,Ventura,Industrial,9561688,0.023,-16388,13609,0.89,,41446
VENTURA COUNTY,Westlake Village,Industrial,3712475,0.009,0,0,1.75,,0
VENTURA COUNTY TOTAL,,,67358349,0.027,114777,728268,1.13,,889087
GREATER LOS ANGELES TOTAL,,,950736486,0.042,-2028838,5351168,1.42,,13415575
