Period,Market,primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
2023 Q1,Chicago,Southwest Suburbs,,Industrial,62821879.0,0.016,62619.0,1591323.0,5.88,37000.0,11897.0
2023 Q1,Chicago,Far SW Suburbs,,Industrial,93402114.0,0.016,235807.0,2890679.0,6.36,795965.0,2095030.0
2023 Q1,Chicago,City South,,Industrial,107037756.0,0.023,-52451.0,663712.0,7.35,0.0,138875.0
2023 Q1,Chicago,South Suburbs,,Industrial,65737773.0,0.034,64049.0,3205216.0,5.73,0.0,1208873.0
2023 Q1,Chicago,Joliet Area,,Industrial,96125522.0,0.05,2800.0,7240090.0,6.18,321162.0,206800.0
2023 Q1,Chicago,Northwest Indiana,,Industrial,30442486.0,0.02,-19514.0,1460008.0,5.5,134145.0,94319.0
2023 Q1,Chicago,Dekalb Area,,Industrial,14048233.0,0.019,0.0,0.0,4.33,0.0,0.0
2023 Q1,Chicago,Southeast Wisconsin,,Industrial,77227147.0,0.06,380286.0,4634960.0,5.1,2295454.0,798090.0
2023 Q1,Chicago,Rockford Area,,Industrial,34602501.0,0.037,61500.0,1518765.0,4.27,0.0,354000.0
2023 Q1,Chicago,TOTAL,,Industrial,1226399623.0,0.03,2121032.0,35947106.0,6.32,6499946.0,8171177.0
2023 Q1,Cincinnati,Central,,,83773706.0,0.036,1435340.0,0.0,5.92,1424135.0,
2023 Q1,Cincinnati,Northeast,,,67227470.0,0.02,1270.0,1780429.0,6.36,,
2023 Q1,Cincinnati,Northwest,,,86456446.0,0.023,773248.0,1850485.0,6.43,868886.0,
2023 Q1,Cincinnati,Northern Kentucky,,,81851387.0,0.037,-897995.0,4406754.0,5.52,,
2023 Q1,Cincinnati,Metro Total,,,319309009.0,0.03,1311863.0,8037668.0,5.95,2293021.0,
2023 Q1,Cleveland,Downtown,,Warehouse/Distribution,24193887.0,0.02,27745.0,,5.18,,
2023 Q1,Cleveland,East,,Warehouse/Distribution,2787185.0,0.054,-3925.0,,6.74,,
2023 Q1,Cleveland,Geauga West,,Warehouse/Distribution,926688.0,0.032,1800.0,,6.49,,
2023 Q1,Cleveland,Lake County West,,Warehouse/Distribution,8892898.0,0.06,0.0,,4.81,,
2023 Q1,Cleveland,Northeast,,Warehouse/Distribution,9700821.0,0.029,-1299.0,,6.84,,
2023 Q1,Cleveland,Northwest,,Warehouse/Distribution,11109661.0,0.033,-139700.0,,5.48,,
2023 Q1,Cleveland,South,,Warehouse/Distribution,19040456.0,0.02,124141.0,,5.61,,
2023 Q1,Cleveland,Southeast,,Warehouse/Distribution,38286999.0,0.046,31532.0,,6.17,,
2023 Q1,Cleveland,Southwest,,Warehouse/Distribution,22557242.0,0.074,-224472.0,,5.37,,
2023 Q1,Cleveland,Total Market,,Warehouse/Distribution,137495837.0,0.041,-184178.0,2215007.0,5.71,,
2023 Q1,Dallas Fort Worth,Dallas,DFW Airport,Industrial,87597224.0,0.046,831072.0,3576554.0,,2177479.0,
2023 Q1,Dallas Fort Worth,Dallas,East Dallas,Industrial,49078422.0,0.134,1550441.0,10130690.0,,1580884.0,
2023 Q1,Dallas Fort Worth,Dallas,Northeast Dallas,Industrial,107836380.0,0.031,204896.0,2781257.0,,202131.0,
2023 Q1,Dallas Fort Worth,Dallas,Northwest Dallas,Industrial,118753368.0,0.04,226232.0,4852825.0,,1327281.0,
2023 Q1,Dallas Fort Worth,Dallas,South Dallas,Industrial,105390671.0,0.122,308400.0,15026612.0,,6618214.0,
2023 Q1,Dallas Fort Worth,Dallas,South Stemmons,Industrial,127650975.0,0.035,134192.0,602355.0,,636520.0,
2023 Q1,Dallas Fort Worth,Dallas,287 Corridor,Industrial,22081234.0,0.123,1053606.0,3110047.0,,1510479.0,
2023 Q1,Dallas Fort Worth,Dallas,Total,Industrial,618388274.0,0.063,4308839.0,40080340.0,,14052988.0,
2023 Q1,Dallas Fort Worth,Fort Worth,Great Southwest/Arlington,Industrial,118539471.0,0.025,468469.0,2236383.0,,298506.0,
2023 Q1,Dallas Fort Worth,Fort Worth,North Fort Worth,Industrial,116408826.0,0.061,3520496.0,15945682.0,,5098833.0,
2023 Q1,Dallas Fort Worth,Fort Worth,South Fort Worth,Industrial,81295614.0,0.063,552855.0,4609825.0,,1041300.0,
2023 Q1,Dallas Fort Worth,Fort Worth,Total,Industrial,316243911.0,0.048,4541820.0,22791890.0,,6438639.0,
2023 Q1,Dallas Fort Worth,DFW,Total,Industrial,934632185.0,0.058,8850659.0,62872230.0,,20491627.0,
2023 Q1,Dallas Fort Worth,DFW Airport,East DFW/Las Colinas,Industrial,63962504.0,0.057,676009.0,2783778.0,,2177479.0,
2023 Q1,Dallas Fort Worth,DFW Airport,West DFW/Grapevine,Industrial,23634720.0,0.015,155063.0,792776.0,,0.0,
2023 Q1,Dallas Fort Worth,East Dallas,Central East Dallas,Industrial,17138339.0,0.138,-44245.0,0.0,,0.0,
2023 Q1,Dallas Fort Worth,East Dallas,East Dallas/Mesquite,Industrial,26363898.0,0.097,1594686.0,3471412.0,,1580884.0,
2023 Q1,Dallas Fort Worth,East Dallas,Forney/Terrell,Industrial,5576185.0,0.3,0.0,6659278.0,,0.0,
2023 Q1,Dallas Fort Worth,Northeast Dallas,Allen/McKinney,Industrial,14726373.0,0.047,330536.0,1620960.0,,132710.0,
2023 Q1,Dallas Fort Worth,Northeast Dallas,Northeast Dallas/Garland,Industrial,50955053.0,0.016,-73705.0,500008.0,,0.0,
2023 Q1,Dallas Fort Worth,Northeast Dallas,Plano,Industrial,21219472.0,0.037,64085.0,0.0,,69421.0,
2023 Q1,Dallas Fort Worth,Northeast Dallas,Richardson,Industrial,17043504.0,0.06,-146642.0,359169.0,,0.0,
2023 Q1,Dallas Fort Worth,Northeast Dallas,Rockwall,Industrial,3891978.0,0.0,30622.0,301120.0,,0.0,
2023 Q1,Dallas Fort Worth,Northwest Dallas,Denton,Industrial,13909877.0,0.105,-114573.0,3990659.0,,227420.0,
2023 Q1,Dallas Fort Worth,Northwest Dallas,Lewisville,Industrial,34134635.0,0.047,526372.0,599812.0,,808921.0,
2023 Q1,Dallas Fort Worth,Northwest Dallas,Metropolitan/Addison,Industrial,19864799.0,0.031,-50303.0,0.0,,0.0,
2023 Q1,Dallas Fort Worth,Northwest Dallas,North Stemmons/Valwood,Industrial,48877613.0,0.015,-140802.0,0.0,,0.0,
2023 Q1,Dallas Fort Worth,Northwest Dallas,NW Dallas Outlying,Industrial,1966444.0,0.148,5538.0,262354.0,,290940.0,
2023 Q1,Dallas Fort Worth,South Dallas,Redbird Airport,Industrial,21816829.0,0.099,-155113.0,0.0,,1774247.0,
2023 Q1,Dallas Fort Worth,South Dallas,Southeast Dallas/I-45,Industrial,64636217.0,0.129,133344.0,15026612.0,,3614557.0,
2023 Q1,Dallas Fort Worth,South Dallas,Southwest Dallas/US 67,Industrial,18937625.0,0.125,330169.0,0.0,,1229410.0,
2023 Q1,Dallas Fort Worth,South Stemmons,East Hines North,Industrial,20178551.0,0.02,34175.0,0.0,,0.0,
2023 Q1,Dallas Fort Worth,South Stemmons,East Brookhollow,Industrial,7906312.0,0.026,-26077.0,0.0,,0.0,
2023 Q1,Dallas Fort Worth,South Stemmons,Eastern Lonestar/Turnpike,Industrial,32536137.0,0.056,-50589.0,0.0,,636520.0,
2023 Q1,Dallas Fort Worth,South Stemmons,North Trinity,Industrial,9704015.0,0.035,-10976.0,0.0,,0.0,
2023 Q1,Dallas Fort Worth,South Stemmons,West Hines North,Industrial,8874628.0,0.031,278303.0,0.0,,0.0,
2023 Q1,Dallas Fort Worth,South Stemmons,West Brookhollow,Industrial,40528422.0,0.03,-90943.0,0.0,,0.0,
2023 Q1,Dallas Fort Worth,South Stemmons,Western Lonestar/Turnpike,Industrial,7922910.0,0.028,299.0,602355.0,,0.0,
2023 Q1,Dallas Fort Worth,287 Corridor,Mansfield/Midlothian,Industrial,14250385.0,0.159,1053606.0,3110047.0,,1510479.0,
2023 Q1,Dallas Fort Worth,287 Corridor,Waxahachie/Ennis,Industrial,7830849.0,0.058,0.0,0.0,,0.0,
2023 Q1,Dallas Fort Worth,Great Southwest,Arlington,Industrial,24419314.0,0.04,-59435.0,1531043.0,,0.0,
2023 Q1,Dallas Fort Worth,Great Southwest,Lower Great Southwest,Industrial,39437345.0,0.022,-108607.0,0.0,,298506.0,
2023 Q1,Dallas Fort Worth,Great Southwest,Upper Great Southwest,Industrial,54682812.0,0.019,636511.0,705340.0,,0.0,
2023 Q1,Dallas Fort Worth,North Fort Worth,Meacham Field/Fossil Creek,Industrial,45320643.0,0.088,432718.0,1053709.0,,1590357.0,
2023 Q1,Dallas Fort Worth,North Fort Worth,Northeast Tarrant/Alliance,Industrial,66636655.0,0.046,3097278.0,12042574.0,,3508476.0,
2023 Q1,Dallas Fort Worth,North Fort Worth,West Tarrant,Industrial,4451528.0,0.003,-9500.0,2849399.0,,0.0,
2023 Q1,Dallas Fort Worth,South Fort Worth,Cleburne,Industrial,2108372.0,0.094,0.0,585143.0,,0.0,
2023 Q1,Dallas Fort Worth,South Fort Worth,East Fort Worth,Industrial,25728809.0,0.026,-13708.0,0.0,,0.0,
2023 Q1,Dallas Fort Worth,South Fort Worth,North Central Fort Worth,Industrial,11001474.0,0.009,-1128.0,0.0,,0.0,
2023 Q1,Dallas Fort Worth,South Fort Worth,South Central Fort Worth,Industrial,8219016.0,0.028,-5841.0,0.0,,0.0,
2023 Q1,Dallas Fort Worth,South Fort Worth,South Central Tarrant,Industrial,32294624.0,0.119,495920.0,3107272.0,,1041300.0,
2023 Q1,Dallas Fort Worth,South Fort Worth,Southwest Tarrant,Industrial,1943319.0,0.031,77612.0,917410.0,,0.0,
2023 Q1,Denver,Airport,Airport East,Industrial,40802149.0,0.101,317581.0,1023330.0,6.33,,
2023 Q1,Denver,Airport,Airport Central,Industrial,55721045.0,0.038,-57780.0,,7.67,,
2023 Q1,Denver,Airport,,Industrial,96523194.0,0.065,259801.0,6090233.0,6.81,,
2023 Q1,Denver,Boulder,,Industrial,11139489.0,0.035,-13402.0,,16.96,,
2023 Q1,Denver,I-76 Corridor,,Industrial,14712013.0,0.241,315081.0,888750.0,6.51,,
2023 Q1,Denver,Longmont,,Industrial,5273968.0,0.185,-96718.0,,15.26,,
2023 Q1,Denver,North,,Industrial,12610365.0,0.081,123937.0,1342422.0,9.59,,
2023 Q1,Denver,North Central,,Industrial,34439643.0,0.047,-73728.0,607200.0,10.21,,
2023 Q1,Denver,Northwest,,Industrial,17143571.0,0.063,-46437.0,708115.0,13.12,,
2023 Q1,Denver,South Central,,Industrial,24921717.0,0.007,45350.0,,9.74,,
2023 Q1,Denver,Southeast,,Industrial,23511902.0,0.099,130704.0,445973.0,10.65,,
2023 Q1,Denver,Southwest,,Industrial,8691019.0,0.016,91434.0,,12.31,,
2023 Q1,Denver,West,,Industrial,11298091.0,0.011,-11691.0,,12.97,,
2023 Q1,Denver,METRO TOTAL,,Industrial,260264972.0,0.068,724331.0,10082693.0,8.77,,
2023 Q1,Des Moines,Western Suburbs,,Warehouse & Distribution,11983081.0,0.0297,-269422.0,412500.0,6.84,,
2023 Q1,Des Moines,CBD,,Warehouse & Distribution,594479.0,0.0226,0.0,0.0,5.86,,
2023 Q1,Des Moines,Northwest,,Warehouse & Distribution,3805010.0,0.0275,-37440.0,0.0,6.24,,
2023 Q1,Des Moines,Northeast,,Warehouse & Distribution,17103799.0,0.055,-807636.0,628147.0,5.71,,
2023 Q1,Des Moines,South,,Warehouse & Distribution,4258016.0,0.0495,0.0,0.0,4.92,,
2023 Q1,Des Moines,Ankeny,,Warehouse & Distribution,4928314.0,0.1364,-84200.0,0.0,6.25,,
2023 Q1,Des Moines,Greater DSM,,Warehouse & Distribution,42672699.0,0.0539,-1198698.0,1040647.0,5.95,,
2023 Q1,Detroit,Detroit,,Industrial,86784134.0,0.03,273593.0,1333098.0,6.26,426500.0,
2023 Q1,Detroit,Downriver,,Industrial,70697486.0,0.017,142220.0,1405624.0,6.47,,
2023 Q1,Detroit,I-75 Corridor,,Industrial,83991842.0,0.013,-97548.0,735000.0,8.95,,
2023 Q1,Detroit,Macomb,,Industrial,107199381.0,0.019,-76381.0,952992.0,6.99,,
2023 Q1,Detroit,NW Suburbs,,Industrial,57615678.0,0.021,-121168.0,703294.0,9.66,81745.0,
2023 Q1,Detroit,SE Oakland,,Industrial,16806468.0,0.029,-4475.0,,6.78,,
2023 Q1,Detroit,Washtenaw,,Industrial,24340146.0,0.007,-7485.0,,12.63,,
2023 Q1,Detroit,Western Wayne,,Industrial,89773481.0,0.016,30295.0,482593.0,6.45,,
2023 Q1,Detroit,TOTAL,,Industrial,537311916.0,0.019,139051.0,5612601.0,7.23,508245.0,
2023 Q1,El Paso,West,,Industrial,,0.018,18145.0,585395.0,,177000.0,
2023 Q1,El Paso,Northeast,,Industrial,,0.014,104388.0,,,,
2023 Q1,El Paso,Central,,Industrial,,0.002,,,,,
2023 Q1,El Paso,East,,Industrial,,0.009,619221.0,4804339.0,,619221.0,
2023 Q1,El Paso,Lower Valley,,Industrial,,0.1,,304303.0,,,
2023 Q1,El Paso,El Paso Total,,Industrial,,0.015,741754.0,5694037.0,,796221.0,
2023 Q1,El Paso,El Paso Total,,Class A,,0.033,637366.0,5694037.0,,796221.0,
2023 Q1,El Paso,El Paso Total,,Class B,,0.004,104388.0,,,,
2023 Q1,Greater Los Angeles,Commerce/Vernon,,Industrial,163612629.0,0.016,-1189556.0,209985.0,1.56,0.0,1614457.0
2023 Q1,Greater Los Angeles,Downtown Los Angeles,,Industrial,106777382.0,0.022,-556573.0,0.0,1.56,0.0,81431.0
2023 Q1,Greater Los Angeles,Mid-Counties,,Industrial,105274055.0,0.008,-21906.0,369378.0,1.74,28332.0,1445750.0
2023 Q1,Greater Los Angeles,Greater San Fernando Valley,,Industrial,179016367.0,0.006,-49102.0,1623146.0,1.61,0.0,1521632.0
2023 Q1,Greater Los Angeles,San Gabriel Valley,,Industrial,161052682.0,0.016,-498814.0,3735398.0,1.72,34089.0,2156999.0
2023 Q1,Greater Los Angeles,South Bay,,Industrial,206235805.0,0.011,-390544.0,1296447.0,1.98,379927.0,2610343.0
2023 Q1,Greater Los Angeles,Ventura County,,Industrial,68023055.0,0.01,154894.0,903800.0,1.3,40000.0,769920.0
2023 Q1,Greater Los Angeles,Greater Los Angeles,,Industrial,989991975.0,0.013,-2551601.0,8138154.0,1.69,482393.0,10280171.0
2023 Q1,Houston,CBD,,Industrial,51129147.0,0.031,20028.0,0.0,0.84,,
2023 Q1,Houston,North,,Industrial,109715572.0,0.049,449990.0,6853851.0,0.78,502992.0,
2023 Q1,Houston,Northeast,,Industrial,39103335.0,0.029,405204.0,3244670.0,0.78,,
2023 Q1,Houston,Northwest,,Industrial,143131244.0,0.041,623021.0,5716672.0,0.81,728839.0,
2023 Q1,Houston,Southeast,,Industrial,106995551.0,0.037,1193390.0,6244155.0,0.83,2530151.0,
2023 Q1,Houston,South,,Industrial,34241892.0,0.024,680934.0,1853114.0,0.81,603780.0,
2023 Q1,Houston,Southwest,,Industrial,84658282.0,0.037,-47596.0,2201940.0,0.78,,
2023 Q1,Houston,West,,Industrial,28836130.0,0.157,1524336.0,2669215.0,0.78,3458883.0,
2023 Q1,Houston,HOUSTON TOTAL,,Industrial,597911153.0,0.044,4849307.0,28783617.0,0.8,7824645.0,
2023 Q1,Indianapolis,East,,Industrial,50762052.0,0.128,1948906.0,6912466.0,6.09,,1031062.0
2023 Q1,Indianapolis,Northeast,,Industrial,25798801.0,0.027,83268.0,313693.0,9.44,,
2023 Q1,Indianapolis,Northwest,,Industrial,67885332.0,0.064,1678693.0,3179237.0,6.37,,1273013.0
2023 Q1,Indianapolis,Southeast,,Industrial,13946835.0,0.031,1140.0,2603592.0,4.97,,
2023 Q1,Indianapolis,Southwest,,Industrial,76728638.0,0.022,445156.0,1218560.0,6.16,,1354850.0
2023 Q1,Indianapolis,West,,Industrial,34692103.0,0.085,756353.0,2655242.0,6.32,,134100.0
2023 Q1,Indianapolis,South,,Industrial,34213928.0,0.007,-17204.0,1327696.0,6.39,,1421522.0
2023 Q1,Indianapolis,CBD,,Industrial,30698528.0,0.12,1474259.0,0.0,4.45,,
2023 Q1,Indianapolis,North,,Industrial,4381179.0,0.014,-23348.0,0.0,12.92,,
2023 Q1,Indianapolis,Total,,Industrial,339107396.0,0.061,6347223.0,33823802.0,6.08,,5214547.0
2023 Q1,Inland Empire,Inland Empire East,Banning/Beaumont,Industrial,6280227.0,0.0,-2334.0,3610375.0,0.0,,0.0
2023 Q1,Inland Empire,Inland Empire East,Colton,Industrial,9472227.0,0.0,126000.0,0.0,0.0,,126000.0
2023 Q1,Inland Empire,Inland Empire East,Corona/Norco,Industrial,33858239.0,0.047,-30724.0,203823.0,1.5,,232683.0
2023 Q1,Inland Empire,Inland Empire East,Moreno Valley,Industrial,33157175.0,0.008,-2188.0,86550.0,1.4,,366117.0
2023 Q1,Inland Empire,Inland Empire East,Perris,Industrial,37077877.0,0.034,1547745.0,4025374.0,0.0,1547745.0,0.0
2023 Q1,Inland Empire,Inland Empire East,Redlands/Loma Linda,Industrial,29830230.0,0.012,-15409.0,568874.0,1.32,,465249.0
2023 Q1,Inland Empire,Inland Empire East,Rialto,Industrial,35820155.0,0.015,116823.0,795594.0,1.32,,32937.0
2023 Q1,Inland Empire,Inland Empire East,Riverside,Industrial,58952738.0,0.007,789409.0,857859.0,1.34,,165800.0
2023 Q1,Inland Empire,Inland Empire East,San Bernardino,Industrial,44892353.0,0.009,1477474.0,871437.0,1.4,,334185.0
2023 Q1,Inland Empire,Inland Empire East,Inland Empire East,Industrial,289341221.0,0.017,4006796.0,11019886.0,1.39,7083574.0,1722971.0
2023 Q1,Inland Empire,Inland Empire West,Chino/Chino Hills,Industrial,55594848.0,0.017,-60719.0,358746.0,1.66,,268869.0
