Period,Market,primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
2023 Q2,Baltimore,Annapolis,,Industrial,1628319.0,0.088,-44341.0,,14.61,,
2023 Q2,Baltimore,Baltimore City,,Industrial,31955663.0,0.034,279882.0,615121.0,7.84,,
2023 Q2,Baltimore,Baltimore County East,,Industrial,30637992.0,0.042,-117412.0,1525240.0,8.12,,
2023 Q2,Baltimore,Baltimore Southwest,,Industrial,11173226.0,0.11,-191377.0,,10.87,,
2023 Q2,Baltimore,Balt/Washington Corridor,,Industrial,65756517.0,0.046,-425998.0,,11.33,,
2023 Q2,Baltimore,Harford/Cecil County,,Industrial,39360917.0,0.077,630656.0,2682250.0,7.3,,
2023 Q2,Baltimore,Hunt Valley/Towson,,Industrial,6869711.0,0.06,51613.0,,9.49,,
2023 Q2,Baltimore,Owings Mills/Reisterstown Rd,,Industrial,2743800.0,0.082,25991.0,,11.24,,
2023 Q2,Baltimore,Total,,Industrial,190126145.0,0.055,209014.0,4822611.0,9.64,,
2023 Q2,Boise,Airport,,Industrial,5955501.0,0.025,67543.0,1480043.0,1.04,,
2023 Q2,Boise,Bench,,Industrial,1894698.0,0.052,-83986.0,,0.77,,
2023 Q2,Boise,Caldwell,,Industrial,5197591.0,0.06,83244.0,396480.0,0.73,,
2023 Q2,Boise,Downtown,,Industrial,473827.0,0.0,0.0,0.0,0.0,0.0,
2023 Q2,Boise,Eagle,,Industrial,257357.0,0.044,2760.0,,1.4,,
2023 Q2,Boise,Kuna,,Industrial,203390.0,0.0,0.0,0.0,0.0,0.0,
2023 Q2,Boise,Meridian,,Industrial,6066079.0,0.014,11729.0,24300.0,0.79,,
2023 Q2,Boise,Middleton,,Industrial,265608.0,0.0,0.0,0.0,0.0,0.0,
2023 Q2,Boise,Nampa,,Industrial,12344690.0,0.118,266365.0,932386.0,0.86,,
2023 Q2,Boise,North Boise,,Industrial,1704516.0,0.007,17877.0,,0.7,,
2023 Q2,Boise,South Meridian,,Industrial,876649.0,0.011,6580.0,,1.54,,
2023 Q2,Boise,Southeast,,Industrial,4287732.0,0.011,37420.0,,1.19,,
2023 Q2,Boise,Southwest,,Industrial,2275888.0,0.047,-51309.0,,0.9,,
2023 Q2,Boise,Star,,Industrial,58076.0,0.0,0.0,0.0,0.0,0.0,
2023 Q2,Boise,West,,Industrial,3572338.0,0.019,-33387.0,,0.92,,
2023 Q2,Boise,West Canyon,,Industrial,1089102.0,0.0,0.0,0.0,0.0,0.0,
2023 Q2,Boise,Market Total,,Industrial,46523042.0,0.051,324836.0,2833209.0,0.85,,
2023 Q2,Boston,Greater Boston,Urban,Industrial,14459801.0,0.037,-4151.0,,25.52,,
2023 Q2,Boston,Metro North,Close-In Suburbs North,Industrial,18006289.0,0.047,-125237.0,,24.88,,
2023 Q2,Boston,Metro North,Route 128-North,Industrial,33564626.0,0.038,-89364.0,,19.0,,
2023 Q2,Boston,Metro North,Route 495 Northeast,Industrial,20953625.0,0.02,161040.0,,15.36,,
2023 Q2,Boston,Metro North,Route 3 - North,Industrial,17935269.0,0.047,80024.0,,15.67,,
2023 Q2,Boston,Greater Boston,Metro North,Industrial,90459809.0,0.038,26463.0,,19.43,,
2023 Q2,Boston,Metro South,Route 128-South,Industrial,44252803.0,0.054,16935.0,,14.64,,
2023 Q2,Boston,Metro South,Route 495 - South,Industrial,71063828.0,0.044,-162963.0,,13.03,,
2023 Q2,Boston,Greater Boston,Metro South,Industrial,115316631.0,0.048,-146028.0,,13.53,,
2023 Q2,Boston,Metro West,Route 128-West,Industrial,6372001.0,0.021,4092.0,,26.82,,
2023 Q2,Boston,Metro West,Framingham - Natick,Industrial,4528544.0,0.02,47112.0,,12.93,,
2023 Q2,Boston,Metro West,Route 495 Route 2 West,Industrial,21376483.0,0.031,25942.0,,15.21,,
2023 Q2,Boston,Metro West,Route 495 Mass Pike West,Industrial,23741898.0,0.016,-84222.0,,12.59,,
2023 Q2,Boston,Greater Boston,Metro West,Industrial,56018926.0,0.023,-7076.0,,14.06,,
2023 Q2,Boston,Greater Boston,Overall Total,Industrial,276255167.0,0.039,-130792.0,,15.63,,
2023 Q2,Boston,Worcester,City of Worcester,Industrial,9537102.0,0.006,-10333.0,,8.58,,
2023 Q2,Boston,Worcester,Worcester North,Industrial,11365925.0,0.045,151821.0,,11.69,,
2023 Q2,Boston,Worcester,Worcester South,Industrial,9248542.0,0.119,22400.0,,11.03,,
2023 Q2,Boston,Worcester,Overall Total,Industrial,30151569.0,0.055,163888.0,,11.12,,
2023 Q2,Broward,Central Broward,,Industrial,18572907.0,0.0272,-42040.0,,15.59,0.0,
2023 Q2,Broward,Coral Springs,,Industrial,8691515.0,0.0303,106431.0,627385.0,15.42,0.0,
2023 Q2,Broward,Northeast Broward,,Industrial,11765671.0,0.0447,104492.0,,15.33,0.0,
2023 Q2,Broward,Pompano/Lauderdale,,Industrial,25269959.0,0.0265,-24672.0,,14.54,0.0,
2023 Q2,Broward,Southeast Broward,,Industrial,16099963.0,0.0263,117908.0,576237.0,15.0,0.0,
2023 Q2,Broward,Southwest Broward,,Industrial,17518956.0,0.0196,138246.0,,15.0,0.0,
2023 Q2,Broward,Sunrise,,Industrial,5829397.0,0.0108,4338.0,103300.0,16.56,0.0,
2023 Q2,Broward,Grand Total,,Industrial,103748368.0,0.026,404703.0,1306922.0,15.35,0.0,
2023 Q2,Central Valley,Ceres,,Industrial,6486708.0,0.082,0.0,,0.67,,
2023 Q2,Central Valley,Lathrop,,Industrial,18240950.0,0.12,0.0,,0.72,,
2023 Q2,Central Valley,Lodi,,Industrial,5518023.0,0.0,0.0,,,,
2023 Q2,Central Valley,Manteca,,Industrial,6411159.0,0.086,-552450.0,,0.64,,
2023 Q2,Central Valley,Modesto,,Industrial,14630314.0,0.0,-204801.0,,,,
2023 Q2,Central Valley,Oakdale,,Industrial,890391.0,0.0,0.0,,,,
2023 Q2,Central Valley,Patterson,,Industrial,5008183.0,0.0,356065.0,,,,
2023 Q2,Central Valley,Stockton,,Industrial,40898039.0,0.096,455875.0,,0.71,,
2023 Q2,Central Valley,Tracy,,Industrial,32476758.0,0.097,-288023.0,,0.81,,
2023 Q2,Central Valley,Turlock,,Industrial,2875028.0,0.0,0.0,,,,
2023 Q2,Central Valley,Market Totals,,Industrial,133435553.0,0.077,-233334.0,,0.73,,
2023 Q2,Charleston,Charleston,,Industrial,1044665.0,0.0,0.0,50000.0,,,
2023 Q2,Charleston,East Cooper,,Industrial,8998631.0,0.0047,22164.0,0.0,,,
2023 Q2,Charleston,Hanahan,,Industrial,6883723.0,0.0024,0.0,0.0,,,
2023 Q2,Charleston,Hwy 52 North,,Industrial,6364966.0,0.0255,0.0,0.0,,,
2023 Q2,Charleston,1-26 North,,Industrial,25399839.0,0.0478,406811.0,8984024.0,,,
2023 Q2,Charleston,North Charleston/Ladson,,Industrial,29907641.0,0.0151,628136.0,252800.0,,,
2023 Q2,Charleston,West Ashley,,Industrial,1025532.0,0.0128,0.0,0.0,,,
2023 Q2,Charleston,MARKET TOTAL,,Manufacturing,24693065.0,0.0013,10765.0,0.0,,,
2023 Q2,Charleston,MARKET TOTAL,,R&D/Flex,2385476.0,0.0415,29084.0,0.0,,,
2023 Q2,Charleston,MARKET TOTAL,,Warehouse/Distribution,52092891.0,0.0279,1088259.0,8480486.0,,,
2023 Q2,Charleston,MARKET TOTAL,,Industrial,79624997.0,0.0181,1165271.0,9236824.0,,,
2023 Q2,Charlotte,Cabarrus County,,Industrial,20260686.0,0.021,208274.0,1816357.0,,,
2023 Q2,Charlotte,Central,,Industrial,20452708.0,0.033,12728.0,,,,
2023 Q2,Charlotte,East,,Industrial,1636141.0,0.021,3700.0,,,,
2023 Q2,Charlotte,Gaston County,,Industrial,30332365.0,0.083,385427.0,3030443.0,,,
2023 Q2,Charlotte,Iredell County,,Industrial,29171075.0,0.021,440288.0,2593590.0,,,
2023 Q2,Charlotte,Lancaster County,,Industrial,5475925.0,0.0,0.0,,,,
2023 Q2,Charlotte,Lincoln County,,Industrial,10879084.0,0.022,96500.0,1067173.0,,,
2023 Q2,Charlotte,North,,Industrial,26145498.0,0.026,67372.0,1846506.0,,,
2023 Q2,Charlotte,Northeast,,Industrial,2911182.0,0.092,0.0,,,,
2023 Q2,Charlotte,Northwest,,Industrial,12196528.0,0.027,0.0,112980.0,,,
2023 Q2,Charlotte,Rowan County,,Industrial,15448557.0,0.096,117725.0,2853986.0,,,
2023 Q2,Charlotte,Southeast,,Industrial,4366317.0,0.008,10995.0,,,,
2023 Q2,Charlotte,Southwest,,Industrial,43570436.0,0.028,201800.0,2502626.0,,,
2023 Q2,Charlotte,Union County,,Industrial,13631064.0,0.01,-78910.0,270000.0,,,
2023 Q2,Charlotte,West,,Industrial,11151058.0,0.058,603493.0,234578.0,,,
2023 Q2,Charlotte,York County,,Industrial,31442376.0,0.028,939850.0,1874973.0,,,
2023 Q2,Charlotte,METRO TOTAL,,Industrial,279071000.0,0.036,3009242.0,18203212.0,,,
2023 Q2,Cincinnati,Central,,Overall Industrial,83947292.0,0.037,13654.0,146000.0,5.71,,
2023 Q2,Cincinnati,Northeast,,Overall Industrial,67224136.0,0.024,87924.0,1241904.0,7.11,538525.0,
2023 Q2,Cincinnati,Northwest,,Overall Industrial,87961064.0,0.039,502263.0,1167093.0,6.56,1604567.0,
2023 Q2,Cincinnati,Northern Kentucky,,Overall Industrial,85152464.0,0.079,-192661.0,1703765.0,6.38,3142463.0,
2023 Q2,Cincinnati,Metro Total,,Overall Industrial,324284956.0,0.046,411180.0,4258762.0,6.43,5285555.0,
2023 Q2,Cleveland,Downtown,,Warehouse/Distribution,24208214.0,0.007,-22444.0,,5.3,,
2023 Q2,Cleveland,East,,Warehouse/Distribution,2787185.0,0.017,38762.0,,6.41,,
2023 Q2,Cleveland,Geauga West,,Warehouse/Distribution,926688.0,0.032,0.0,,6.49,,
2023 Q2,Cleveland,Lake County West,,Warehouse/Distribution,8892898.0,0.048,-69351.0,,5.79,,
2023 Q2,Cleveland,Northeast,,Warehouse/Distribution,9715559.0,0.032,0.0,,6.84,,
2023 Q2,Cleveland,Northwest,,Warehouse/Distribution,11109661.0,0.016,432.0,,5.47,,
2023 Q2,Cleveland,South,,Warehouse/Distribution,19040456.0,0.021,-27478.0,,5.66,,
2023 Q2,Cleveland,Southeast,,Warehouse/Distribution,38286999.0,0.041,101523.0,,5.63,,
2023 Q2,Cleveland,Southwest,,Warehouse/Distribution,22575225.0,0.047,18968.0,,5.61,,
2023 Q2,Cleveland,Total Market,,Warehouse/Distribution,137542885.0,0.03,40412.0,2794909.0,5.67,,
2023 Q2,Colorado Springs,CBD,,Industrial,10000.0,0.0,,,,,
2023 Q2,Colorado Springs,Central,,Industrial,2894668.0,0.044,30253.0,,10.52,,
2023 Q2,Colorado Springs,East,,Industrial,2743083.0,0.023,-40618.0,,10.24,,
2023 Q2,Colorado Springs,Falcon,,Industrial,43475.0,0.0,,,,,
2023 Q2,Colorado Springs,Fountain/Security/Widefield,,Industrial,1585616.0,0.13,-3048.0,,7.61,,
2023 Q2,Colorado Springs,Greater Downtown,,Industrial,1612747.0,0.0,16840.0,,,,
2023 Q2,Colorado Springs,Northeast,,Industrial,2620672.0,0.059,-37953.0,,11.58,,
2023 Q2,Colorado Springs,Northwest,,Industrial,8037216.0,0.018,42442.0,270000.0,9.92,,
2023 Q2,Colorado Springs,Southeast,,Industrial,12090456.0,0.034,29061.0,185000.0,10.5,,
2023 Q2,Colorado Springs,Southwest,,Industrial,1162639.0,0.0,,,,,
2023 Q2,Colorado Springs,Tri-Lakes,,Industrial,283063.0,0.057,12423.0,,9.79,,
2023 Q2,Colorado Springs,West Side/Manitou,,Industrial,718512.0,0.006,-200.0,,15.45,,
2023 Q2,Colorado Springs,Metro Total,,Industrial,33802147.0,0.033,49200.0,455900.0,10.05,,
2023 Q2,Columbus,Central,,Overall Industrial,32566223.0,0.012,131332.0,862322.0,9.62,,
2023 Q2,Columbus,Delaware County,,Overall Industrial,11927377.0,0.004,,148000.0,12.79,,
2023 Q2,Columbus,East,,Overall Industrial,26754549.0,0.032,33529.0,1246027.0,8.78,,
2023 Q2,Columbus,Fairfield County,,Overall Industrial,8139957.0,0.096,-201318.0,825322.0,4.14,209632.0,
2023 Q2,Columbus,Licking County,,Overall Industrial,37445516.0,0.051,1736283.0,1491007.0,5.63,625122.0,
2023 Q2,Columbus,Madison County,,Overall Industrial,19717860.0,0.129,,2134247.0,5.45,712000.0,
2023 Q2,Columbus,Northeast,,Overall Industrial,12777498.0,0.083,1806.0,,6.23,542737.0,
2023 Q2,Columbus,Northwest,,Overall Industrial,1553079.0,0.112,-875.0,,8.65,140244.0,
2023 Q2,Columbus,Pickaway County,,Overall Industrial,16894267.0,0.04,1727649.0,1393421.0,7.88,,
2023 Q2,Columbus,Southeast,,Overall Industrial,70996058.0,0.047,575095.0,288172.0,6.43,518903.0,
2023 Q2,Columbus,Southwest,,Overall Industrial,18244876.0,0.035,87494.0,,7.57,332515.0,
2023 Q2,Columbus,Union County,,Overall Industrial,9213739.0,,,1300000.0,,,
2023 Q2,Columbus,West,,Overall Industrial,36428114.0,0.025,-219268.0,1051628.0,7.84,,
2023 Q2,Columbus,Central,,Modern Warehouse,716372.0,,,862322.0,,,
2023 Q2,Columbus,Delaware County,,Modern Warehouse,2175848.0,0.014,,148000.0,,,
2023 Q2,Columbus,East,,Modern Warehouse,2252186.0,0.034,144000.0,1246027.0,,,
2023 Q2,Columbus,Fairfield County,,Modern Warehouse,524632.0,0.4,,825322.0,6.75,209632.0,
2023 Q2,Columbus,Licking County,,Modern Warehouse,17744386.0,0.056,1682700.0,1491007.0,6.15,625122.0,
2023 Q2,Columbus,Madison County,,Modern Warehouse,16428367.0,0.155,,2134247.0,5.45,712000.0,
2023 Q2,Columbus,Northeast,,Modern Warehouse,2665910.0,0.204,,,5.75,542737.0,
2023 Q2,Columbus,Northwest,,Modern Warehouse,140244.0,0.0112,,,7.88,140244.0,
2023 Q2,Columbus,Pickaway County,,Modern Warehouse,11239318.0,0.06,1727649.0,1393421.0,7.88,,
2023 Q2,Columbus,Southeast,,Modern Warehouse,43777770.0,0.05,738190.0,288172.0,6.02,518903.0,
2023 Q2,Columbus,Southwest,,Modern Warehouse,6069513.0,0.085,52922.0,,6.75,332515.0,
2023 Q2,Columbus,Union County,,Modern Warehouse,355000.0,,,1300000.0,,,
2023 Q2,Columbus,West,,Modern Warehouse,782730.0,,,1051628.0,,,
2023 Q2,Columbus,Total,,Overall Industrial,302659113.0,0.044,3914506.0,10740146.0,6.2,3081153.0,
2023 Q2,Columbus,Total,,Modern Warehouse,104872276.0,0.075,4345461.0,10740146.0,5.97,3081153.0,
2023 Q2,Des Moines,Western Suburbs,,Warehouse & Distribution,12183081.0,0.036,42923.0,234348.0,6.0,,
2023 Q2,Des Moines,CBD,,Warehouse & Distribution,594479.0,0.023,0.0,0.0,5.86,,
2023 Q2,Des Moines,Northwest,,Warehouse & Distribution,3805010.0,0.028,0.0,0.0,6.2,,
2023 Q2,Des Moines,Northeast,,Warehouse & Distribution,17731946.0,0.088,-55866.0,0.0,5.86,,
2023 Q2,Des Moines,South,,Warehouse & Distribution,4258016.0,0.042,32153.0,0.0,4.95,,
2023 Q2,Des Moines,Ankeny,,Warehouse & Distribution,4928314.0,0.092,221171.0,0.0,6.0,,
2023 Q2,Des Moines,Greater DSM,,Warehouse & Distribution,43500846.0,0.063,240381.0,234348.0,5.99,,
2023 Q2,Detroit,Detroit,,Modern Warehouse,4789251.0,0.182,267875.0,1333098.0,7.22,,
2023 Q2,Detroit,Downriver,,Modern Warehouse,14488734.0,0.07,0.0,1673282.0,,349492.0,
2023 Q2,Detroit,I-75 Corridor,,Modern Warehouse,6492599.0,0.0,0.0,778416.0,,80000.0,
2023 Q2,Detroit,Macomb,,Modern Warehouse,5013376.0,0.073,0.0,450000.0,,502992.0,
2023 Q2,Detroit,NW Suburbs,,Modern Warehouse,1879132.0,0.0,0.0,609299.0,,93995.0,
2023 Q2,Detroit,SE Oakland,,Modern Warehouse,2412610.0,0.038,0.0,,,,
2023 Q2,Detroit,Western Wayne,,Modern Warehouse,4798410.0,0.042,0.0,286347.0,8.0,196246.0,
2023 Q2,Detroit,Total,,Overall Industrial,540309486.0,0.027,348943.0,5130442.0,7.6,1222725.0,
2023 Q2,Detroit,Total,,Modern Warehouse,39874112.0,0.064,267875.0,5130442.0,7.42,1222725.0,
2023 Q2,El Paso,West,,Overall Industrial,,0.014,31486.0,646263.0,,,
2023 Q2,El Paso,Northeast,,Overall Industrial,,0.012,80750.0,0.0,,,
2023 Q2,El Paso,Central,,Overall Industrial,,0.001,96865.0,0.0,,,
2023 Q2,El Paso,East,,Overall Industrial,,0.044,886465.0,3679125.0,,1809010.0,
2023 Q2,El Paso,Lower Valley,,Overall Industrial,,0.072,102067.0,102067.0,,252236.0,
2023 Q2,El Paso,El Paso Total,,Overall Industrial,,0.026,1197633.0,4577624.0,,1911077.0,
2023 Q2,El Paso,El Paso Total,,Class A,,0.057,1012387.0,4577624.0,,1911077.0,
2023 Q2,El Paso,El Paso Total,,Class B,,0.001,88381.0,0.0,,,
2023 Q2,Greater Los Angeles,Commerce/Vernon,Bell,Industrial,5349440.0,0.013,-70121.0,0.0,1.84,,0.0
2023 Q2,Greater Los Angeles,Commerce/Vernon,Bell Gardens,Industrial,2691527.0,0.025,-68010.0,0.0,1.85,,0.0
2023 Q2,Greater Los Angeles,Commerce/Vernon,City of Commerce,Industrial,53608668.0,0.019,-214671.0,151565.0,1.67,,564074.0
2023 Q2,Greater Los Angeles,Commerce/Vernon,Montebello,Industrial,11754177.0,0.038,-406044.0,0.0,1.98,,48942.0
2023 Q2,Greater Los Angeles,Commerce/Vernon,Monterey Park,Industrial,2253656.0,0.029,-18052.0,0.0,1.44,,0.0
2023 Q2,Greater Los Angeles,Commerce/Vernon,Pico Rivera,Industrial,10456255.0,0.004,25358.0,0.0,1.25,,0.0
2023 Q2,Greater Los Angeles,Commerce/Vernon,Cudahy,Industrial,1445689.0,0.0,0.0,0.0,,,0.0
2023 Q2,Greater Los Angeles,Commerce/Vernon,City of Vernon,Industrial,57793107.0,0.022,-152501.0,454074.0,1.68,,223773.0
2023 Q2,Greater Los Angeles,Commerce/Vernon,Maywood,Industrial,850381.0,0.0,0.0,0.0,,,0.0
2023 Q2,Greater Los Angeles,Commerce/Vernon,South Gate,Industrial,11771200.0,0.016,-21755.0,0.0,1.34,,0.0
2023 Q2,Greater Los Angeles,Commerce/Vernon,Huntington Park,Industrial,6004856.0,0.015,-55500.0,0.0,1.43,,0.0
2023 Q2,Greater Los Angeles,Commerce/Vernon,Total,Industrial,163978956.0,0.02,-981296.0,605639.0,1.66,0.0,836789.0
2023 Q2,Greater Los Angeles,Downtown Los Angeles,Los Angeles,Industrial,106781594.0,0.018,79858.0,253318.0,1.4,0.0,379006.0
2023 Q2,Greater Los Angeles,Mid-Counties,Artesia,Industrial,301507.0,0.0,0.0,0.0,,,0.0
2023 Q2,Greater Los Angeles,Mid-Counties,Bellflower,Industrial,511296.0,0.054,6439.0,0.0,1.66,,17504.0
2023 Q2,Greater Los Angeles,Mid-Counties,Cerritos,Industrial,14136522.0,0.011,27252.0,0.0,1.65,,214854.0
2023 Q2,Greater Los Angeles,Mid-Counties,Downey,Industrial,5331664.0,0.008,17280.0,0.0,1.76,,17280.0
2023 Q2,Greater Los Angeles,Mid-Counties,La Mirada,Industrial,13573357.0,0.012,-53566.0,0.0,1.64,,109423.0
2023 Q2,Greater Los Angeles,Mid-Counties,Lakewood,Industrial,672318.0,0.0,0.0,0.0,1.5,,0.0
2023 Q2,Greater Los Angeles,Mid-Counties,Norwalk,Industrial,2929817.0,0.058,-146864.0,0.0,1.9,,0.0
2023 Q2,Greater Los Angeles,Mid-Counties,Paramount,Industrial,8538952.0,0.004,-19300.0,0.0,1.7,,38240.0
2023 Q2,Greater Los Angeles,Mid-Counties,Santa Fe Springs,Industrial,54437286.0,0.008,286009.0,346242.0,1.87,,438915.0
2023 Q2,Greater Los Angeles,Mid-Counties,Whittier,Industrial,4864472.0,0.005,-13166.0,0.0,0.0,,164914.0
2023 Q2,Greater Los Angeles,Mid-Counties,Total,Industrial,105297191.0,0.01,104084.0,369378.0,1.77,23136.0,1001130.0
2023 Q2,Greater Los Angeles,Greater San Fernando Valley,Arleta/Tujunga,Industrial,12271111.0,0.014,-92270.0,0.0,1.7,,33592.0
2023 Q2,Greater Los Angeles,Greater San Fernando Valley,Burbank,Industrial,15306902.0,0.009,-52361.0,0.0,2.19,,0.0
2023 Q2,Greater Los Angeles,Greater San Fernando Valley,Glendale,Industrial,19496111.0,0.006,-11522.0,0.0,1.97,,84500.0
2023 Q2,Greater Los Angeles,Greater San Fernando Valley,North Hollywood,Industrial,14083512.0,0.011,-35381.0,20000.0,1.4,,36116.0
2023 Q2,Greater Los Angeles,Greater San Fernando Valley,Pacoima,Industrial,5669326.0,0.021,-50720.0,0.0,1.74,,56028.0
