Period,Market,primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
2024 Q4,Boston,Metro West,Route 495 Route 2 West,Industrial,22166135.0,0.055,-121658.0,,12.85,,
2024 Q4,Boston,Metro West,Route 495 Mass Pike West,Industrial,24503531.0,0.091,-378226.0,,13.56,,
2024 Q4,Boston,Metro West,Total,Industrial,57510411.0,0.066,-551342.0,,13.49,,
2024 Q4,Boston,Worcester Metro,City of Worcester,Industrial,9676425.0,0.039,92121.0,,9.49,,
2024 Q4,Boston,Worcester Metro,Worcester North,Industrial,11930650.0,0.063,-16507.0,,10.84,,
2024 Q4,Boston,Worcester Metro,Worcester South,Industrial,9248542.0,0.199,87000.0,,10.94,,
2024 Q4,Boston,Worcester Metro,Total,Industrial,30855617.0,0.096,162614.0,,10.84,,
2024 Q4,Boston,Overall Greater Boston Metro,Total,Industrial,315876704.0,0.075,-96984.0,1600000.0,15.3,350000.0,
2024 Q4,Broward,Central Broward,,,18576151.0,0.0399,11001.0,0.0,16.36,0.0,
2024 Q4,Broward,Coral Springs,,,9274627.0,0.0422,-58649.0,0.0,15.07,0.0,
2024 Q4,Broward,Northeast Broward,,,11596543.0,0.0522,-73567.0,0.0,16.02,0.0,
2024 Q4,Broward,Pompano/Lauderdale,,,25246959.0,0.0422,-27346.0,765154.0,14.55,0.0,
2024 Q4,Broward,Southeast Broward,,,16851183.0,0.0609,209290.0,325900.0,15.41,0.0,
2024 Q4,Broward,Southwest Broward,,,17856891.0,0.0369,-8159.0,281000.0,15.04,0.0,
2024 Q4,Broward,Sunrise,,,5806974.0,0.0439,-12242.0,0.0,20.14,0.0,
2024 Q4,Broward,Grand Total,,,105209328.0,0.045,40328.0,1372054.0,15.29,0.0,
2024 Q4,Central Los Angeles,COMMERCE,Bell,Industrial,5306986.0,0.035,0.0,0.0,1.87,0.0,0.0
2024 Q4,Central Los Angeles,COMMERCE,Bell Gardens,Industrial,2691607.0,0.071,0.0,0.0,1.21,0.0,0.0
2024 Q4,Central Los Angeles,COMMERCE,City of Commerce,Industrial,49636207.0,0.085,-1362921.0,171388.0,1.29,151551.0,584311.0
2024 Q4,Central Los Angeles,COMMERCE,Montebello,Industrial,11478338.0,0.051,458396.0,0.0,1.85,0.0,458396.0
2024 Q4,Central Los Angeles,COMMERCE,Monterey Park,Industrial,2071109.0,0.065,10500.0,0.0,1.08,0.0,11970.0
2024 Q4,Central Los Angeles,COMMERCE,Pico Rivera,Industrial,10255653.0,0.07,-130235.0,0.0,1.38,0.0,0.0
2024 Q4,Central Los Angeles,COMMERCE,Total,Industrial,81439900.0,0.074,-1024260.0,171388.0,1.38,151551.0,1054677.0
2024 Q4,Central Los Angeles,VERNON,Cudahy,Industrial,1443923.0,0.08,-4320.0,0.0,0.83,0.0,0.0
2024 Q4,Central Los Angeles,VERNON,City of Vernon,Industrial,55327034.0,0.048,-63980.0,69522.0,1.4,73777.0,225046.0
2024 Q4,Central Los Angeles,VERNON,Maywood,Industrial,825620.0,0.0,0.0,0.0,,0.0,15259.0
2024 Q4,Central Los Angeles,VERNON,South Gate,Industrial,10433462.0,0.048,-16500.0,0.0,1.35,0.0,26300.0
2024 Q4,Central Los Angeles,VERNON,Huntington Park,Industrial,4460241.0,0.04,-336559.0,0.0,1.03,0.0,0.0
2024 Q4,Central Los Angeles,VERNON,Total,Industrial,72490280.0,0.047,-421359.0,69522.0,1.37,73777.0,266605.0
2024 Q4,Central Los Angeles,DOWNTOWN LOS ANGELES,Total,Industrial,97790660.0,0.036,-432778.0,0.0,1.11,253318.0,531100.0
2024 Q4,Central Los Angeles,CENTRAL LOS ANGELES,Total,Industrial,251720840.0,0.052,-1878397.0,240910.0,1.3,478646.0,1852382.0
2024 Q4,Central Valley,Ceres,,Total Industrial,7030672.0,0.158,0.0,,0.68,,
2024 Q4,Central Valley,Lathrop,,Total Industrial,18536468.0,0.101,-322560.0,,0.73,,
2024 Q4,Central Valley,Lodi,,Total Industrial,5518023.0,0.21,0.0,,0.77,,
2024 Q4,Central Valley,Manteca,,Total Industrial,46570126.0,0.0,0.0,,,,
2024 Q4,Central Valley,Modesto,,Total Industrial,6411159.0,0.007,667125.0,,0.65,,
2024 Q4,Central Valley,Oakdale,,Total Industrial,890391.0,0.0,0.0,,,,
2024 Q4,Central Valley,Patterson,,Total Industrial,15052114.0,0.0,0.0,,,,
2024 Q4,Central Valley,Stockton,,Total Industrial,5008183.0,0.132,2442396.0,,0.73,,
2024 Q4,Central Valley,Tracy,,Total Industrial,33515103.0,0.055,124603.0,,0.8,,
2024 Q4,Central Valley,Turlock,,Total Industrial,2875028.0,0.0,0.0,,,,
2024 Q4,Central Valley,Market Totals,,Total Industrial,141407267.0,0.079,2911564.0,,0.74,,
2024 Q4,Charleston,Charleston,,Industrial,941092.0,0.0316,-29729.0,0.0,,,
2024 Q4,Charleston,East Cooper,,Industrial,8751717.0,0.0186,65153.0,583696.0,,,
2024 Q4,Charleston,Hanahan,,Industrial,6809169.0,0.0,0.0,0.0,,,
2024 Q4,Charleston,Hwy 52 North,,Industrial,6265105.0,0.0,30140.0,0.0,,,
2024 Q4,Charleston,1-26 North,,Industrial,34529877.0,0.2369,-322602.0,1948059.0,,,
2024 Q4,Charleston,North Charleston/Ladson,,Industrial,31651361.0,0.0749,-58901.0,1296700.0,,,
2024 Q4,Charleston,West Ashley,,Industrial,1047382.0,0.0072,-3751.0,0.0,,,
2024 Q4,Charleston,Total,,Manufacturing,24560157.0,0.0168,1960.0,438000.0,,,
2024 Q4,Charleston,Total,,R&D/Flex,2127030.0,0.0136,4449.0,0.0,,,
2024 Q4,Charleston,Total,,Warehouse/Distribution,64279524.0,0.166,-326739.0,3136678.0,,,
2024 Q4,Charleston,MARKET TOTAL,,Industrial,90966711.0,0.1218,-320330.0,3828455.0,7.76,,
2024 Q4,Charlotte,Cabarrus County,,Industrial,23609840.0,0.076,414526.0,283000.0,,,
2024 Q4,Charlotte,Central,,Industrial,19904218.0,0.044,28751.0,,,,
2024 Q4,Charlotte,East,,Industrial,1656141.0,0.048,-600.0,,,,
2024 Q4,Charlotte,Gaston County,,Industrial,34600348.0,0.162,387511.0,497640.0,,,
2024 Q4,Charlotte,Iredell County,,Industrial,31636785.0,0.046,379819.0,609000.0,,,
2024 Q4,Charlotte,Lancaster County,,Industrial,5475925.0,0.009,0.0,,,,
2024 Q4,Charlotte,Lincoln County,,Industrial,11783633.0,0.051,98076.0,304720.0,,,
2024 Q4,Charlotte,North,,Industrial,28100322.0,0.094,170567.0,1694463.0,,,
2024 Q4,Charlotte,Northeast,,Industrial,3158839.0,0.155,49959.0,,,,
2024 Q4,Charlotte,Northwest,,Industrial,11568092.0,0.078,-102334.0,,,,
2024 Q4,Charlotte,Rowan County,,Industrial,20177302.0,0.187,184218.0,1207324.0,,,
2024 Q4,Charlotte,Southeast,,Industrial,4138317.0,0.022,-6921.0,,,,
2024 Q4,Charlotte,Southwest,,Industrial,48818023.0,0.054,47112.0,787324.0,,,
2024 Q4,Charlotte,Union County,,Industrial,14776178.0,0.018,792031.0,60000.0,,,
2024 Q4,Charlotte,West,,Industrial,11633833.0,0.135,-10513.0,334857.0,,,
2024 Q4,Charlotte,York County,,Industrial,33136017.0,0.081,-22331.0,227400.0,,,
2024 Q4,Charlotte,METRO TOTAL,,Industrial,304173813.0,0.084,2409871.0,6005948.0,,,
2024 Q4,Chicago,Central Kane & DuPage County,,Industrial,41247775.0,0.036,849938.0,296722.0,8.79,0.0,
2024 Q4,Chicago,City North,,Industrial,62045552.0,0.04,15937.0,0.0,12.86,0.0,
2024 Q4,Chicago,City South,,Industrial,105878232.0,0.029,-324458.0,428533.0,8.48,220944.0,
2024 Q4,Chicago,Dekalb Area,,Industrial,14046789.0,0.002,74353.0,775000.0,6.55,0.0,
2024 Q4,Chicago,Far Southwest Suburbs,,Industrial,97338095.0,0.05,-172877.0,292053.0,7.85,0.0,
2024 Q4,Chicago,Far West Suburbs,,Industrial,70367266.0,0.027,150882.0,1987880.0,6.08,0.0,
2024 Q4,Chicago,Joliet Area,,Industrial,107136251.0,0.068,-407156.0,3821539.0,6.96,1226552.0,
2024 Q4,Chicago,Lake County,,Industrial,81019908.0,0.046,288093.0,246757.0,7.01,0.0,
2024 Q4,Chicago,McHenry County,,Industrial,23656006.0,0.043,-64293.0,0.0,6.17,0.0,
2024 Q4,Chicago,Near West Suburbs,,Industrial,81893362.0,0.045,-304920.0,99682.0,9.49,0.0,
2024 Q4,Chicago,North DuPage County,,Industrial,46316919.0,0.027,408969.0,470804.0,7.01,98300.0,
2024 Q4,Chicago,North Kane County,,Industrial,36764355.0,0.071,-166534.0,0.0,8.28,0.0,
2024 Q4,Chicago,Northeast Cook County,,Industrial,50808059.0,0.048,-97555.0,0.0,7.65,0.0,
2024 Q4,Chicago,Northwest Cook County,,Industrial,32242152.0,0.059,160436.0,321730.0,8.43,0.0,
2024 Q4,Chicago,Northwest Indiana,,Industrial,33226689.0,0.06,-16430.0,1025600.0,10.21,0.0,
2024 Q4,Chicago,O'Hare,,Industrial,102378101.0,0.03,-550607.0,66552.0,11.06,0.0,
2024 Q4,Chicago,Rockford,,Industrial,37879035.0,0.037,1675354.0,1200000.0,4.86,200000.0,
2024 Q4,Chicago,SE Wisconsin,,Industrial,84320818.0,0.101,370373.0,1074201.0,5.52,0.0,
2024 Q4,Chicago,South Suburbs,,Industrial,62811659.0,0.052,92875.0,567259.0,9.96,0.0,
2024 Q4,Chicago,Southwest Suburbs,,Industrial,64438092.0,0.049,-212937.0,0.0,9.53,0.0,
2024 Q4,Chicago,West Suburbs,,Industrial,39015326.0,0.015,-9504.0,31510.0,9.98,0.0,
2024 Q4,Chicago,Total,,Distribution/Logistics,883203423.0,0.049,1477277.0,9108464.0,7.94,875742.0,
2024 Q4,Chicago,Total,,Manufacturing,293994221.0,0.025,-133508.0,903565.0,8.16,0.0,
2024 Q4,Chicago,Total,,R&D / Flex,25237357.0,0.014,-7892.0,0.0,10.2,0.0,
2024 Q4,Chicago,Total,,Other Industrial,72395440.0,0.115,261531.0,2693793.0,10.01,870054.0,
2024 Q4,Chicago,Total,,Industrial,1274830441.0,0.047,1597408.0,12705822.0,8.19,1745796.0,
2024 Q4,Cincinnati,Bulk,,Total Industrial,98700292.0,0.112,1600461.0,,6.31,,
2024 Q4,Cincinnati,Free Standing,,Total Industrial,221875800.0,0.034,27406.0,,5.9,,
2024 Q4,Cincinnati,Office Warehouse,,Total Industrial,12333480.0,0.079,-22715.0,,7.36,,
2024 Q4,Cincinnati,Central,,Total Industrial,83944591.0,0.046,-349542.0,60000.0,5.74,0.0,
2024 Q4,Cincinnati,Northeast,,Total Industrial,68718271.0,0.054,-4225.0,172450.0,6.54,0.0,
2024 Q4,Cincinnati,Northern Kentucky,,Total Industrial,87198412.0,0.102,982466.0,1335800.0,6.04,64180.0,
2024 Q4,Cincinnati,Northwest,,Total Industrial,93048298.0,0.044,976453.0,0.0,6.75,370000.0,
2024 Q4,Cincinnati,Metro Total,,Total Industrial,332909572.0,0.062,1605152.0,1568250.0,6.21,434180.0,
2024 Q4,Cleveland,Downtown,,Total Industrial,44495442.0,0.026,-129225.0,0.0,4.57,0.0,
2024 Q4,Cleveland,East,,Total Industrial,6285747.0,0.012,10399.0,0.0,8.53,0.0,
2024 Q4,Cleveland,Geauga West,,Total Industrial,2129114.0,0.017,0.0,0.0,6.85,0.0,
2024 Q4,Cleveland,Lake County West,,Total Industrial,26586962.0,0.019,-6470.0,100000.0,5.17,0.0,
2024 Q4,Cleveland,Northeast,,Total Industrial,26821191.0,0.018,0.0,434000.0,3.92,0.0,
2024 Q4,Cleveland,Northwest,,Total Industrial,32874208.0,0.019,49067.0,200000.0,6.4,0.0,
2024 Q4,Cleveland,Out of Submarket,,Total Industrial,1917092.0,0.606,309798.0,180000.0,,0.0,
2024 Q4,Cleveland,South,,Total Industrial,36117328.0,0.03,-19684.0,0.0,6.67,0.0,
2024 Q4,Cleveland,Southeast,,Total Industrial,57957238.0,0.037,-292885.0,153000.0,5.82,0.0,
2024 Q4,Cleveland,Southwest,,Total Industrial,47341648.0,0.016,69035.0,111700.0,5.96,19500.0,
2024 Q4,Cleveland,Total,,Total Industrial,282525970.0,0.028,-9965.0,1178700.0,5.62,19500.0,
2024 Q4,Columbia,Calhoun,,Overall,1754073.0,0.2963,,,6.25,,
2024 Q4,Columbia,Cayce-West Columbia,,Overall,15989476.0,0.023,,,7.16,,
2024 Q4,Columbia,Dutch Fork,,Overall,1143549.0,0.0281,,,8.63,,
2024 Q4,Columbia,Fairfield,,Overall,2166416.0,0.0,,,,,
2024 Q4,Columbia,Kershaw,,Overall,6861539.0,0.103,,,4.86,,
2024 Q4,Columbia,Lexington,,Overall,8564942.0,0.0116,,,5.09,,
2024 Q4,Columbia,Newberry,,Overall,2057054.0,0.1844,,,4.0,,
2024 Q4,Columbia,North Columbia,,Overall,3871356.0,0.0592,,,5.13,,
2024 Q4,Columbia,Northeast Columbia,,Overall,10119551.0,0.0159,,649140.0,6.6,,
2024 Q4,Columbia,Saluda County,,Overall,476181.0,0.0,,,,,
2024 Q4,Columbia,Southeast Columbia,,Overall,16855281.0,0.0411,,,5.85,,
2024 Q4,Columbia,MARKET TOTAL,,Overall,69439731.0,0.045,,649140.0,5.79,,
2024 Q4,Columbus,Central,,Total Industrial,33277841.0,0.041,-143057.0,0.0,7.02,0.0,
2024 Q4,Columbus,Delaware County,,Total Industrial,12836424.0,0.068,111582.0,0.0,7.23,255947.0,
2024 Q4,Columbus,East,,Total Industrial,27986812.0,0.019,410646.0,0.0,6.3,151000.0,
2024 Q4,Columbus,Fairfield County,,Total Industrial,9720439.0,0.144,77001.0,0.0,5.91,0.0,
2024 Q4,Columbus,Licking County,,Total Industrial,41165543.0,0.099,1566614.0,0.0,5.67,1200000.0,
2024 Q4,Columbus,Madison County,,Total Industrial,20855640.0,0.13,0.0,0.0,5.89,0.0,
2024 Q4,Columbus,Northeast,,Total Industrial,13079898.0,0.051,-26938.0,0.0,7.2,0.0,
2024 Q4,Columbus,Northwest,,Total Industrial,1701677.0,0.009,22000.0,0.0,11.95,0.0,
2024 Q4,Columbus,Pickaway County,,Total Industrial,19060802.0,0.203,-457211.0,350000.0,5.62,0.0,
2024 Q4,Columbus,Southeast,,Total Industrial,72748098.0,0.062,531026.0,400000.0,5.92,0.0,
2024 Q4,Columbus,Southwest,,Total Industrial,18245694.0,0.068,36156.0,135000.0,5.75,0.0,
2024 Q4,Columbus,Union County,,Total Industrial,11029947.0,0.019,-34000.0,90000.0,8.33,0.0,
2024 Q4,Columbus,West,,Total Industrial,37624670.0,0.118,-2949806.0,81000.0,6.94,48000.0,
2024 Q4,Columbus,Total,,Total Industrial,319333485.0,0.078,-855987.0,1056000.0,6.06,1654947.0,
2024 Q4,Dallas Fort Worth,DFW Airport,East DFW/Las Colinas,,67620844.0,0.105,-78127.0,611896.0,,166460.0,
2024 Q4,Dallas Fort Worth,DFW Airport,West DFW/Grapevine,,25694699.0,0.097,-11583.0,661972.0,,0.0,
2024 Q4,Dallas Fort Worth,DFW Airport,,,93315543.0,0.102,-89710.0,1273868.0,,166460.0,
2024 Q4,Dallas Fort Worth,East Dallas,Central East Dallas,,17798475.0,0.138,-31542.0,300347.0,,0.0,
2024 Q4,Dallas Fort Worth,East Dallas,East Dallas/Mesquite,,30538766.0,0.112,676217.0,0.0,,0.0,
2024 Q4,Dallas Fort Worth,East Dallas,Forney/Terrell,,12352512.0,0.436,792395.0,0.0,,738337.0,
2024 Q4,Dallas Fort Worth,East Dallas,,,60689753.0,0.185,1437070.0,300347.0,,738337.0,
2024 Q4,Dallas Fort Worth,Northeast Dallas,Allen/McKinney,,17061680.0,0.041,66522.0,94413.0,,0.0,
2024 Q4,Dallas Fort Worth,Northeast Dallas,Northeast Dallas/Garland,,51605987.0,0.056,-84453.0,1619844.0,,0.0,
2024 Q4,Dallas Fort Worth,Northeast Dallas,Plano,,21888096.0,0.05,105586.0,37664.0,,0.0,
2024 Q4,Dallas Fort Worth,Northeast Dallas,Richardson,,16731290.0,0.071,-114594.0,102273.0,,0.0,
2024 Q4,Dallas Fort Worth,Northeast Dallas,Rockwall,,4193098.0,0.0,2000.0,0.0,,0.0,
2024 Q4,Dallas Fort Worth,Northeast Dallas,,,111480151.0,0.053,-24939.0,1854194.0,,0.0,
2024 Q4,Dallas Fort Worth,Northwest Dallas,Denton,,20103793.0,0.199,276872.0,429018.0,,645209.0,
2024 Q4,Dallas Fort Worth,Northwest Dallas,Lewisville,,34913061.0,0.05,-150670.0,800907.0,,0.0,
2024 Q4,Dallas Fort Worth,Northwest Dallas,Metropolitan/Addison,,19894648.0,0.095,-20153.0,0.0,,0.0,
2024 Q4,Dallas Fort Worth,Northwest Dallas,North Stemmons/Valwood,,49193955.0,0.046,382711.0,0.0,,0.0,
2024 Q4,Dallas Fort Worth,Northwest Dallas,NW Dallas Outlying,,2547700.0,0.302,0.0,0.0,,0.0,
2024 Q4,Dallas Fort Worth,Northwest Dallas,,,126653157.0,0.084,488760.0,1229925.0,,645209.0,
2024 Q4,Dallas Fort Worth,South Dallas,Redbird Airport,,21816829.0,0.039,249341.0,234900.0,,0.0,
2024 Q4,Dallas Fort Worth,South Dallas,Southeast Dallas/I-45,,81614777.0,0.172,-389850.0,484246.0,,0.0,
2024 Q4,Dallas Fort Worth,South Dallas,Southwest Dallas/US 67,,18937625.0,0.061,-211793.0,199800.0,,0.0,
