Period,Market,primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
2024 Q1,Baltimore,Owings Mills/Reisterstown Rd,Warehouse,Industrial,706368.0,0.153,0.0,,11.5,,
2024 Q1,Baltimore,Total,Warehouse,Industrial,158118587.0,0.075,57433.0,3655950.0,10.07,,
2024 Q1,Baltimore,Annapolis,Flex,Industrial,1193298.0,0.084,600.0,,16.46,,
2024 Q1,Baltimore,Baltimore City,Flex,Industrial,2726461.0,0.078,20082.0,,8.26,,
2024 Q1,Baltimore,Baltimore County East,Flex,Industrial,2904145.0,0.072,29919.0,,8.56,,
2024 Q1,Baltimore,Baltimore Southwest,Flex,Industrial,3653313.0,0.121,-925.0,,11.73,,
2024 Q1,Baltimore,Balt/Washington Corridor,Flex,Industrial,14556760.0,0.056,83841.0,,14.3,,
2024 Q1,Baltimore,Harford/Cecil County,Flex,Industrial,1839712.0,0.047,9171.0,,10.11,,
2024 Q1,Baltimore,Hunt Valley/Towson,Flex,Industrial,3545745.0,0.058,12383.0,,10.58,,
2024 Q1,Baltimore,Owings Mills/Reisterstown Rd,Flex,Industrial,1792677.0,0.15,-46670.0,,11.47,,
2024 Q1,Baltimore,Total,Flex,Industrial,32212111.0,0.072,108401.0,,12.42,,
2024 Q1,Baltimore,Annapolis,Overall,Industrial,1562060.0,0.064,600.0,,16.46,,
2024 Q1,Baltimore,Baltimore City,Overall,Industrial,31481284.0,0.057,563515.0,,9.34,,
2024 Q1,Baltimore,Baltimore County East,Overall,Industrial,31352193.0,0.042,123951.0,2346300.0,9.1,,
2024 Q1,Baltimore,Baltimore Southwest,Overall,Industrial,11077811.0,0.142,-103352.0,,11.2,,
2024 Q1,Baltimore,Balt/Washington Corridor,Overall,Industrial,64609681.0,0.063,-634855.0,693000.0,13.29,,
2024 Q1,Baltimore,Harford/Cecil County,Overall,Industrial,41240468.0,0.11,276867.0,616650.0,7.59,,
2024 Q1,Baltimore,Hunt Valley/Towson,Overall,Industrial,6508156.0,0.07,-14222.0,,9.81,,
2024 Q1,Baltimore,Owings Mills/Reisterstown Rd,Overall,Industrial,2499045.0,0.108,-46670.0,,11.47,,
2024 Q1,Baltimore,Total,Overall,Industrial,190330698.0,0.074,165834.0,3655950.0,10.39,,
2024 Q1,Boise,Airport,,Industrial,6534563.0,0.097,92880.0,900981.0,0.87,187000.0,
2024 Q1,Boise,Bench,,Industrial,1894698.0,0.049,27852.0,,0.77,,
2024 Q1,Boise,Caldwell,,Industrial,5249000.0,0.075,-28194.0,396480.0,0.9,14400.0,
2024 Q1,Boise,Downtown,,Industrial,621267.0,0.178,0.0,,0.88,,
2024 Q1,Boise,Eagle,,Industrial,257357.0,0.0,0.0,,,0.0,
2024 Q1,Boise,Kuna,,Industrial,203390.0,0.0,0.0,,,0.0,
2024 Q1,Boise,Meridian,,Industrial,6090379.0,0.009,2152.0,,1.05,,
2024 Q1,Boise,Middleton,,Industrial,265608.0,0.0,0.0,,,0.0,
2024 Q1,Boise,Nampa,,Industrial,13997064.0,0.115,831275.0,364190.0,0.88,825918.0,
2024 Q1,Boise,North Boise,,Industrial,1704516.0,0.005,-1770.0,,0.84,,
2024 Q1,Boise,South Meridian,,Industrial,876649.0,0.011,0.0,,1.54,,
2024 Q1,Boise,Southeast,,Industrial,4287732.0,0.005,27604.0,,1.31,,
2024 Q1,Boise,Southwest,,Industrial,2369799.0,0.037,26640.0,,0.93,,
2024 Q1,Boise,Star,,Industrial,58076.0,0.0,0.0,,,0.0,
2024 Q1,Boise,West,,Industrial,3572338.0,0.02,-10807.0,,0.93,,
2024 Q1,Boise,West Canyon,,Industrial,1089102.0,0.0,0.0,,,0.0,
2024 Q1,Boise,Market Total,,Industrial,49297008.0,0.063,967632.0,1661651.0,0.89,1027318.0,
2024 Q1,Boston,Urban,,Total Industrial,14297465.0,0.048,-15957.0,,28.48,,
2024 Q1,Boston,Metro North,Close-In Suburbs North,Total Industrial,18333136.0,0.053,8118.0,,29.79,,
2024 Q1,Boston,Metro North,Route 128-North,Total Industrial,33694675.0,0.053,-120866.0,,20.29,,
2024 Q1,Boston,Metro North,Route 495 Northeast,Total Industrial,24266726.0,0.035,-175598.0,,16.41,,
2024 Q1,Boston,Metro North,Route 3 - North,Total Industrial,18069400.0,0.066,-80200.0,,15.73,,
2024 Q1,Boston,Metro North,,Total Industrial,94363937.0,0.051,-368546.0,,20.94,,
2024 Q1,Boston,Metro South,Route 128-South,Total Industrial,44328116.0,0.063,-83854.0,,15.2,,
2024 Q1,Boston,Metro South,Route 495 - South,Total Industrial,71901540.0,0.068,-465754.0,,12.91,,
2024 Q1,Boston,Metro South,,Total Industrial,116229656.0,0.066,-549608.0,,13.49,,
2024 Q1,Boston,Metro West,Route 128-West,Total Industrial,6312001.0,0.025,-22868.0,,27.63,,
2024 Q1,Boston,Metro West,Framingham - Natick,Total Industrial,4528544.0,0.011,25090.0,,13.24,,
2024 Q1,Boston,Metro West,Route 495 Route 2 West,Total Industrial,21651108.0,0.052,-650043.0,,13.13,,
2024 Q1,Boston,Metro West,Route 495 Mass Pike West,Total Industrial,24319606.0,0.047,-219355.0,,13.09,,
2024 Q1,Boston,Metro West,,Total Industrial,56811259.0,0.044,-867176.0,,13.38,,
2024 Q1,Boston,Worcester Metro,City of Worcester,Total Industrial,9537102.0,0.013,-41006.0,,10.48,,
2024 Q1,Boston,Worcester Metro,Worcester North,Total Industrial,11332149.0,0.053,-105538.0,,10.77,,
2024 Q1,Boston,Worcester Metro,Worcester South,Total Industrial,9248542.0,0.194,12000.0,,10.79,,
2024 Q1,Boston,Worcester Metro,,Total Industrial,30117793.0,0.084,-134544.0,,10.77,,
2024 Q1,Boston,Overall Greater Boston Metro,,Total Industrial,311820110.0,0.058,-1935831.0,,15.21,,
2024 Q1,Broward,Central Broward,,Overall,18576151.0,0.033,-78478.0,0.0,15.1,,
2024 Q1,Broward,Coral Springs,,Overall,9318900.0,0.0381,255552.0,0.0,15.05,,
2024 Q1,Broward,Northeast Broward,,Overall,11596543.0,0.0469,9800.0,0.0,16.54,,
2024 Q1,Broward,Pompano/Lauderdale,,Overall,25313654.0,0.0353,-7305.0,0.0,15.03,,
2024 Q1,Broward,Southeast Broward,,Overall,16679200.0,0.0565,-32503.0,171983.0,17.1,,
2024 Q1,Broward,Southwest Broward,,Overall,17766515.0,0.0323,141871.0,0.0,16.4,,
2024 Q1,Broward,Sunrise,,Overall,5932697.0,0.0142,-7034.0,0.0,14.03,,
2024 Q1,Broward,Grand Total,,Overall,105183660.0,0.0381,281903.0,171983.0,15.7,,
2024 Q1,Central Los Angeles,COMMERCE,Bell,Industrial,5349440.0,0.013,40116.0,0.0,1.98,0.0,40116.0
2024 Q1,Central Los Angeles,COMMERCE,Bell Gardens,Industrial,2691527.0,0.062,-98878.0,0.0,1.6,0.0,0.0
2024 Q1,Central Los Angeles,COMMERCE,City of Commerce,Industrial,53687737.0,0.03,-272164.0,151565.0,1.25,0.0,217197.0
2024 Q1,Central Los Angeles,COMMERCE,Montebello,Industrial,11769873.0,0.041,3391.0,0.0,1.87,0.0,203212.0
2024 Q1,Central Los Angeles,COMMERCE,Monterey Park,Industrial,2253656.0,0.051,-31200.0,0.0,0.99,0.0,15750.0
2024 Q1,Central Los Angeles,COMMERCE,Pico Rivera,Industrial,10459199.0,0.021,-53371.0,0.0,1.52,0.0,40000.0
2024 Q1,Central Los Angeles,VERNON,Cudahy,Industrial,1418300.0,0.022,-19960.0,0.0,,0.0,11135.0
2024 Q1,Central Los Angeles,VERNON,Huntington Park,Industrial,57936368.0,0.032,4255.0,538735.0,1.39,0.0,389201.0
2024 Q1,Central Los Angeles,VERNON,Maywood,Industrial,873420.0,0.0,0.0,0.0,,0.0,0.0
2024 Q1,Central Los Angeles,VERNON,South Gate,Industrial,11773474.0,0.031,-105327.0,0.0,1.15,0.0,87038.0
2024 Q1,Central Los Angeles,VERNON,City of Vernon,Industrial,6032245.0,0.03,33026.0,0.0,1.08,0.0,137541.0
2024 Q1,Central Los Angeles,DOWNTOWN LOS ANGELES,,Industrial,106774916.0,0.024,-191488.0,253318.0,1.09,0.0,432445.0
2024 Q1,Central Los Angeles,CENTRAL LOS ANGELES,,Industrial,271020155.0,0.028,-691600.0,943618.0,1.32,0.0,1573635.0
2024 Q1,Central Valley,Ceres,,Industrial,6680347.0,0.08,0.0,,0.66,,
2024 Q1,Central Valley,Lathrop,,Industrial,18240950.0,0.085,0.0,,0.73,,
2024 Q1,Central Valley,Lodi,,Industrial,5518023.0,0.0,0.0,,,,
2024 Q1,Central Valley,Manteca,,Industrial,6411159.0,0.021,0.0,,0.72,,
2024 Q1,Central Valley,Modesto,,Industrial,14630314.0,0.0,0.0,,,,
2024 Q1,Central Valley,Oakdale,,Industrial,890391.0,0.0,0.0,,,,
2024 Q1,Central Valley,Patterson,,Industrial,5008183.0,0.0,0.0,,,,
2024 Q1,Central Valley,Stockton,,Industrial,42843831.0,0.091,287710.0,,0.71,,
2024 Q1,Central Valley,Tracy,,Industrial,32687823.0,0.068,102000.0,,0.82,,
2024 Q1,Central Valley,Turlock,,Industrial,2875028.0,0.02,0.0,,,,
2024 Q1,Central Valley,Market Total,,Industrial,135891048.0,0.062,389710.0,,0.74,,
2024 Q1,Charleston,Charleston,,Industrial,1023665.0,0.0,0.0,0.0,,,
2024 Q1,Charleston,East Cooper,,Industrial,8751974.0,0.0216,-130505.0,483696.0,,,
2024 Q1,Charleston,Hanahan,,Industrial,7010922.0,0.0356,-225803.0,25000.0,,,
2024 Q1,Charleston,Hwy 52 North,,Industrial,6261066.0,0.0029,-11495.0,0.0,,,
2024 Q1,Charleston,1-26 North,,Industrial,33140129.0,0.1685,892596.0,2893774.0,,,
2024 Q1,Charleston,North Charleston/Ladson,,Industrial,30534713.0,0.0224,152526.0,2331090.0,,,
2024 Q1,Charleston,West Ashley,,Industrial,1059382.0,0.0237,0.0,0.0,,,
2024 Q1,Charleston,MARKET TOTAL,,Industrial,87781851.0,0.0769,677319.0,40955538.0,,,
2024 Q1,Chicago,McHenry County,,Industrial,23854895.0,0.073,30670.0,0.0,6.550000000000001,0.0,166252.0
2024 Q1,Chicago,Lake County,,Industrial,80395551.0,0.04,270464.0,334299.0,6.55,11440.0,233854.0
2024 Q1,Chicago,NE Cook County,,Industrial,49918066.0,0.029,-377692.0,1000394.0,7.574999999999999,0.0,29259.0
2024 Q1,Chicago,NW Cook County,,Industrial,32084989.0,0.06,-562050.0,48000.0,6.3,0.0,235533.0
2024 Q1,Chicago,N Kane County,,Industrial,36263095.0,0.063,-31660.0,22245.0,6.25,810960.0,269689.0
2024 Q1,Chicago,N DuPage County,,Industrial,45864486.0,0.02,636316.0,99300.0,7.175,0.0,77067.0
2024 Q1,Chicago,O'Hare,,Industrial,101409771.0,0.023,-562050.0,109241.0,8.75,98214.0,1093789.0
2024 Q1,Chicago,City North,,Industrial,60604061.0,0.029,-127902.0,1184000.0,8.125,0.0,95790.0
2024 Q1,Chicago,Near West Suburbs,,Industrial,82037810.0,0.034,48365.0,0.0,7.175,398954.0,176060.0
2024 Q1,Chicago,West Suburbs,,Industrial,39058406.0,0.009,200138.0,0.0,7.6,0.0,71983.0
2024 Q1,Chicago,Central Kane & DuPage,,Industrial,40636287.0,0.029,354121.0,878403.0,6.475,0.0,53550.0
2024 Q1,Chicago,Far West Suburbs,,Industrial,69923215.0,0.029,339797.0,929610.0,5.85,0.0,183932.0
2024 Q1,Chicago,Southwest Suburbs,,Industrial,65062236.0,0.043,-247550.0,359999.0,6.074999999999999,0.0,301176.0
2024 Q1,Chicago,Far SW Suburbs,,Industrial,96812879.0,0.038,161234.0,438200.0,6.875,306839.0,870979.0
2024 Q1,Chicago,City South,,Industrial,105493887.0,0.021,21967.0,73444.0,7.675,22250.0,107759.0
2024 Q1,Chicago,South Suburbs,,Industrial,62388302.0,0.096,-1761740.0,48600.0,5.925,0.0,163586.0
2024 Q1,Chicago,Joliet Area,,Industrial,104339725.0,0.06,2209433.0,3103072.0,6.875,1139153.0,602247.0
2024 Q1,Chicago,Northwest Indiana,,Industrial,32490204.0,0.079,94558.0,625560.0,5.8,400000.0,55359.0
2024 Q1,Chicago,Dekalb Area,,Industrial,14045738.0,0.0,0.0,775000.0,4.475,0.0,0.0
2024 Q1,Chicago,Chicago Metro Subtotal,,Industrial,1142683603.0,0.04,1633725.0,10030167.0,6.74,3187810.0,4787864.0
2024 Q1,Chicago,Southeast Wisconsin,,Industrial,84634550.0,0.113,1859101.0,0.0,5.725,2719594.0,499616.0
2024 Q1,Chicago,Rockford Area,,Industrial,37555315.0,0.035,1436337.0,0.0,4.475,1318600.0,0.0
2024 Q1,Chicago,Total,,Industrial,1264873468.0,0.045,4929163.0,10030167.0,6.595,7226004.0,5287480.0
2024 Q1,Cincinnati,Central,,Industrial,83768100.0,0.038,26773.0,0.0,5.48,0.0,
2024 Q1,Cincinnati,Northeast,,Industrial,68770102.0,0.049,-65542.0,133315.0,6.63,0.0,
2024 Q1,Cincinnati,Northwest,,Industrial,90820151.0,0.04,-6338.0,1144197.0,6.69,413475.0,
2024 Q1,Cincinnati,Northern Kentucky,,Industrial,86849927.0,0.104,-485503.0,378430.0,6.31,30000.0,
2024 Q1,Cincinnati,Metro Total,,Industrial,330208280.0,0.058,-530610.0,1037745.0,6.31,57000.0,
2024 Q1,Cleveland,Downtown,,Industrial,44474767.0,0.024,-76738.0,,5.14,,
2024 Q1,Cleveland,East,,Industrial,6285747.0,0.021,-5613.0,,8.36,,
2024 Q1,Cleveland,Geauga West,,Industrial,2129114.0,0.031,-24880.0,,6.01,,
2024 Q1,Cleveland,Lake County West,,Industrial,26586962.0,0.026,-12790.0,100000.0,5.3,,
2024 Q1,Cleveland,Northeast,,Industrial,26808005.0,0.021,-17424.0,434000.0,5.96,,
2024 Q1,Cleveland,Northwest,,Industrial,32948611.0,0.008,12000.0,200000.0,6.25,,
2024 Q1,Cleveland,South,,Industrial,36113206.0,0.019,8579.0,,6.29,,
2024 Q1,Cleveland,Southeast,,Industrial,57937973.0,0.042,-213054.0,678000.0,5.62,,
2024 Q1,Cleveland,Southwest,,Industrial,47349913.0,0.025,156854.0,31200.0,5.78,,
2024 Q1,Cleveland,Total Market,,Industrial,282206390.0,0.03,-173066.0,1443200.0,5.76,,
2024 Q1,Cleveland,,Warehouse/ Distribution,Industrial,140386357.0,0.0453,-164984.0,908200.0,5.61,,
2024 Q1,Cleveland,,Modern Bulk,Industrial,17655003.0,0.091,109186.0,,7.56,,
2024 Q1,Cleveland,,Manufacturing,Industrial,122214830.0,0.0143,-3566.0,535000.0,5.54,,
2024 Q1,Cleveland,,R&D/Flex,Industrial,19605203.0,0.0224,-4516.0,,8.24,,
2024 Q1,Cleveland,Total Market,,Industrial,282206390.0,0.03,-173066.0,1443200.0,5.76,,
2024 Q1,Columbia,Calhoun,,Industrial,1234281.0,0.0,,0.0,5.21,,
2024 Q1,Columbia,Cayce-West Columbia,,Industrial,15984911.0,0.027,,1161888.0,6.17,,
2024 Q1,Columbia,Dutch Fork,,Industrial,1101549.0,0.024,,0.0,8.36,,
2024 Q1,Columbia,Fairfield,,Industrial,2166416.0,0.0,,0.0,3.25,,
2024 Q1,Columbia,Kershaw,,Industrial,6788168.0,0.03,,0.0,3.8,,
2024 Q1,Columbia,Lexington,,Industrial,8545626.0,0.01,,0.0,5.42,,
2024 Q1,Columbia,Newberry,,Industrial,1774554.0,0.184,,0.0,4.0,,
2024 Q1,Columbia,North Columbia,,Industrial,3660756.0,0.007,,210600.0,4.82,,
2024 Q1,Columbia,Northeast Columbia,,Industrial,10082449.0,0.017,,0.0,6.09,,
2024 Q1,Columbia,Saluda County,,Industrial,476181.0,0.0,,0.0,5.44,,
2024 Q1,Columbia,Southeast Columbia,,Industrial,16558827.0,0.045,,217000.0,5.12,,
2024 Q1,Columbia,MARKET TOTAL,,Industrial,68373718.0,0.03,,1589488.0,5.58,,
2024 Q1,Columbus,Central,,Industrial,33409602.0,0.036,52370.0,84000.0,7.38,0.0,
2024 Q1,Columbus,Delaware County,,Industrial,12075377.0,0.057,-13030.0,0.0,8.97,0.0,
2024 Q1,Columbus,East,,Industrial,28342976.0,0.084,-370058.0,0.0,6.55,412740.0,
2024 Q1,Columbus,Fairfield County,,Industrial,8965279.0,0.156,-17151.0,755000.0,5.36,0.0,
2024 Q1,Columbus,Licking County,,Industrial,39154143.0,0.102,445586.0,1201400.0,5.45,520020.0,
2024 Q1,Columbus,Madison County,,Industrial,20855640.0,0.136,0.0,0.0,5.56,292500.0,
2024 Q1,Columbus,Northeast,,Industrial,13079898.0,0.053,62524.0,0.0,6.4,0.0,
2024 Q1,Columbus,Northwest,,Industrial,1701677.0,0.071,0.0,0.0,9.9,0.0,
2024 Q1,Columbus,Pickaway County,,Industrial,18287688.0,0.116,-125000.0,0.0,5.72,0.0,
2024 Q1,Columbus,Southeast,,Industrial,72441490.0,0.053,-140531.0,1730714.0,6.87,288172.0,
2024 Q1,Columbus,Southwest,,Industrial,18244876.0,0.055,-268905.0,0.0,7.68,0.0,
2024 Q1,Columbus,Union County,,Industrial,10721589.0,0.019,6000.0,308358.0,9.5,0.0,
2024 Q1,Columbus,West,,Industrial,37326700.0,0.035,72099.0,333950.0,6.39,0.0,
2024 Q1,Columbus,Total,,Industrial,314606935.0,0.069,-296096.0,4413422.0,6.19,1513432.0,
2024 Q1,Dallas Fort Worth,DFW Airport,East DFW/Las Colinas,Industrial,66007874.0,0.119,-463240.0,1983006.0,,645652.0,
2024 Q1,Dallas Fort Worth,DFW Airport,West DFW/Grapevine,Industrial,25478466.0,0.091,-679972.0,182983.0,,335401.0,
2024 Q1,Dallas Fort Worth,DFW Airport,,Industrial,91486340.0,0.111,-1143212.0,2165989.0,,981053.0,
2024 Q1,Dallas Fort Worth,East Dallas,Central East Dallas,Industrial,17643933.0,0.137,8984.0,0.0,,0.0,
2024 Q1,Dallas Fort Worth,East Dallas,East Dallas/Mesquite,Industrial,29712833.0,0.13,495963.0,690537.0,,955436.0,
2024 Q1,Dallas Fort Worth,East Dallas,Forney/Terrell,Industrial,8940098.0,0.395,483874.0,3412759.0,,914310.0,
2024 Q1,Dallas Fort Worth,East Dallas,,Industrial,56296864.0,0.174,988821.0,4103296.0,,1869746.0,
2024 Q1,Dallas Fort Worth,Northeast Dallas,Allen/McKinney,Industrial,16347713.0,0.089,406456.0,337744.0,,476188.0,
2024 Q1,Dallas Fort Worth,Northeast Dallas,Northeast Dallas/Garland,Industrial,51455061.0,0.034,471946.0,353926.0,,0.0,
2024 Q1,Dallas Fort Worth,Northeast Dallas,Plano,Industrial,21498914.0,0.066,-204780.0,76480.0,,274416.0,
2024 Q1,Dallas Fort Worth,Northeast Dallas,Richardson,Industrial,17181507.0,0.058,26320.0,102273.0,,0.0,
2024 Q1,Dallas Fort Worth,Northeast Dallas,Rockwall,Industrial,4193098.0,0.022,0.0,0.0,,0.0,
2024 Q1,Dallas Fort Worth,Northeast Dallas,,Industrial,110676293.0,0.052,699942.0,870423.0,,750604.0,
2024 Q1,Dallas Fort Worth,Northwest Dallas,Denton,Industrial,18159302.0,0.213,388246.0,1609520.0,,899770.0,
2024 Q1,Dallas Fort Worth,Northwest Dallas,Lewisville,Industrial,34864561.0,0.047,810211.0,0.0,,0.0,
2024 Q1,Dallas Fort Worth,Northwest Dallas,Metropolitan/Addison,Industrial,19757502.0,0.088,-212143.0,0.0,,0.0,
2024 Q1,Dallas Fort Worth,Northwest Dallas,North Stemmons/Valwood,Industrial,48624805.0,0.037,-731092.0,0.0,,0.0,
2024 Q1,Dallas Fort Worth,Northwest Dallas,NW Dallas Outlying,Industrial,2547700.0,0.342,0.0,0.0,,581256.0,
2024 Q1,Dallas Fort Worth,Northwest Dallas,,Industrial,123953870.0,0.08,255222.0,1609520.0,,1481026.0,
2024 Q1,Dallas Fort Worth,South Dallas,Redbird Airport,Industrial,21816829.0,0.062,-188151.0,0.0,,0.0,
2024 Q1,Dallas Fort Worth,South Dallas,Southeast Dallas/1-45,Industrial,78541543.0,0.172,2617351.0,4005711.0,,3103960.0,
2024 Q1,Dallas Fort Worth,South Dallas,Southwest Dallas/US 67,Industrial,18937625.0,0.03,-323143.0,0.0,,0.0,
2024 Q1,Dallas Fort Worth,South Dallas,,Industrial,119295997.0,0.129,2106057.0,4005711.0,,3103960.0,
2024 Q1,Dallas Fort Worth,South Stemmons,East Hines North,Industrial,20233551.0,0.037,-318338.0,0.0,,0.0,
2024 Q1,Dallas Fort Worth,South Stemmons,East Brookhollow,Industrial,7906312.0,0.042,-725.0,0.0,,0.0,
2024 Q1,Dallas Fort Worth,South Stemmons,Eastern Lonestar/Turnpike,Industrial,32280069.0,0.088,-67700.0,196996.0,,0.0,
2024 Q1,Dallas Fort Worth,South Stemmons,North Trinity,Industrial,9709002.0,0.064,-128074.0,0.0,,0.0,
2024 Q1,Dallas Fort Worth,South Stemmons,West Hines North,Industrial,8835328.0,0.051,40784.0,432530.0,,0.0,
2024 Q1,Dallas Fort Worth,South Stemmons,West Brookhollow,Industrial,40738544.0,0.049,-234545.0,0.0,,0.0,
2024 Q1,Dallas Fort Worth,South Stemmons,Western Lonestar/Turnpike,Industrial,8525265.0,0.086,-316215.0,0.0,,0.0,
2024 Q1,Dallas Fort Worth,South Stemmons,,Industrial,128228071.0,0.061,-1024813.0,629526.0,,0.0,
2024 Q1,Dallas Fort Worth,287 Corridor,Mansfield/Midlothian,Industrial,17892274.0,0.235,882391.0,0.0,,613000.0,
2024 Q1,Dallas Fort Worth,287 Corridor,Waxahachie/Ennis,Industrial,7830849.0,0.058,0.0,1498635.0,,0.0,
2024 Q1,Dallas Fort Worth,287 Corridor,,Industrial,25723123.0,0.181,882391.0,1498635.0,,613000.0,
2024 Q1,Dallas Fort Worth,Great Southwest/Arlington,Arlington,Industrial,25815302.0,0.075,-33715.0,0.0,,374893.0,
2024 Q1,Dallas Fort Worth,Great Southwest/Arlington,Lower Great Southwest,Industrial,39403722.0,0.054,-534677.0,150806.0,,0.0,
2024 Q1,Dallas Fort Worth,Great Southwest/Arlington,Upper Great Southwest,Industrial,55485359.0,0.064,-48383.0,830490.0,,40670.0,
