Period,Market,primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
2023 Q4,Dallas Fort Worth,Northeast Dallas,Northeast Dallas/Garland,Industrial,51455061.0,0.033,-153748.0,353926.0,,430228.0,
2023 Q4,Dallas Fort Worth,Northeast Dallas,Plano,Industrial,21224498.0,0.038,102436.0,350896.0,,0.0,
2023 Q4,Dallas Fort Worth,Northeast Dallas,Richardson,Industrial,17181507.0,0.067,-140980.0,102273.0,,138003.0,
2023 Q4,Dallas Fort Worth,Northeast Dallas,Rockwall,Industrial,4193098.0,0.022,0.0,0.0,,0.0,
2023 Q4,Dallas Fort Worth,Northeast Dallas,Total,Industrial,109925189.0,0.048,33425.0,1621027.0,,739629.0,
2023 Q4,Dallas Fort Worth,Northwest Dallas,Denton,Industrial,17259532.0,0.234,12850.0,2125552.0,,1649799.0,
2023 Q4,Dallas Fort Worth,Northwest Dallas,Lewisville,Industrial,34817933.0,0.048,223628.0,0.0,,366768.0,
2023 Q4,Dallas Fort Worth,Northwest Dallas,Metropolitan/Addison,Industrial,19864216.0,0.074,6823.0,0.0,,0.0,
2023 Q4,Dallas Fort Worth,Northwest Dallas,North Stemmons/Valwood,Industrial,48624805.0,0.021,-281240.0,0.0,,0.0,
2023 Q4,Dallas Fort Worth,Northwest Dallas,NW Dallas Outlying,Industrial,1966444.0,0.148,0.0,581256.0,,0.0,
2023 Q4,Dallas Fort Worth,Northwest Dallas,Total,Industrial,122532930.0,0.069,-37939.0,2706808.0,,2016567.0,
2023 Q4,Dallas Fort Worth,South Dallas,Redbird Airport,Industrial,21816829.0,0.053,849413.0,0.0,,0.0,
2023 Q4,Dallas Fort Worth,South Dallas,Southeast Dallas/I-45,Industrial,75437583.0,0.167,2373316.0,5851105.0,,1587299.0,
2023 Q4,Dallas Fort Worth,South Dallas,Southwest Dallas/US 67,Industrial,18937625.0,0.013,1692108.0,0.0,,0.0,
2023 Q4,Dallas Fort Worth,South Dallas,Total,Industrial,116192037.0,0.12,4914837.0,5851105.0,,1587299.0,
2023 Q4,Dallas Fort Worth,South Stemmons,East Hines North,Industrial,20178551.0,0.024,6823.0,0.0,,0.0,
2023 Q4,Dallas Fort Worth,South Stemmons,East Brookhollow,Industrial,7906312.0,0.042,-123401.0,0.0,,0.0,
2023 Q4,Dallas Fort Worth,South Stemmons,Eastern Lonestar/Turnpike,Industrial,32280069.0,0.07,50434.0,196996.0,,0.0,
2023 Q4,Dallas Fort Worth,South Stemmons,North Trinity,Industrial,9709002.0,0.043,-69205.0,0.0,,0.0,
2023 Q4,Dallas Fort Worth,South Stemmons,West Hines North,Industrial,8835328.0,0.048,-101296.0,432530.0,,30000.0,
2023 Q4,Dallas Fort Worth,South Stemmons,West Brookhollow,Industrial,40738544.0,0.041,-156600.0,0.0,,0.0,
2023 Q4,Dallas Fort Worth,South Stemmons,Western Lonestar/Turnpike,Industrial,8525265.0,0.026,-4000.0,0.0,,0.0,
2023 Q4,Dallas Fort Worth,South Stemmons,Total,Industrial,128173071.0,0.045,-397245.0,629526.0,,30000.0,
2023 Q4,Dallas Fort Worth,287 Corridor,Mansfield/Midlothian,Industrial,17041901.0,0.263,495076.0,850689.0,,1561431.0,
2023 Q4,Dallas Fort Worth,287 Corridor,Waxahachie/Ennis,Industrial,7830849.0,0.058,0.0,1058635.0,,0.0,
2023 Q4,Dallas Fort Worth,287 Corridor,Total,Industrial,24872750.0,0.198,495076.0,1909324.0,,1561431.0,
2023 Q4,Dallas Fort Worth,Great Southwest,Arlington,Industrial,25440409.0,0.063,28506.0,374893.0,,582497.0,
2023 Q4,Dallas Fort Worth,Great Southwest,Lower Great Southwest,Industrial,39403722.0,0.035,-437103.0,0.0,,0.0,
2023 Q4,Dallas Fort Worth,Great Southwest,Upper Great Southwest,Industrial,55444689.0,0.047,-257012.0,871160.0,,793853.0,
2023 Q4,Dallas Fort Worth,Great Southwest,Total,Industrial,120288820.0,0.046,-665609.0,1246053.0,,1376350.0,
2023 Q4,Dallas Fort Worth,North Fort Worth,Meacham Field/Fossil Creek,Industrial,46714198.0,0.07,966055.0,1215471.0,,904233.0,
2023 Q4,Dallas Fort Worth,North Fort Worth,Northeast Tarrant/Alliance,Industrial,75789481.0,0.11,2114256.0,3331602.0,,3620124.0,
2023 Q4,Dallas Fort Worth,North Fort Worth,West Tarrant,Industrial,6568643.0,0.328,-20625.0,732284.0,,1903542.0,
2023 Q4,Dallas Fort Worth,North Fort Worth,Total,Industrial,129072322.0,0.107,3059686.0,5279357.0,,6427899.0,
2023 Q4,Dallas Fort Worth,South Fort Worth,Cleburne,Industrial,2691400.0,0.122,295245.0,100000.0,,424528.0,
2023 Q4,Dallas Fort Worth,South Fort Worth,East Fort Worth,Industrial,25665809.0,0.03,-117289.0,633222.0,,0.0,
2023 Q4,Dallas Fort Worth,South Fort Worth,North Central Fort Worth,Industrial,10861044.0,0.012,-30741.0,0.0,,0.0,
2023 Q4,Dallas Fort Worth,South Fort Worth,South Central Fort Worth,Industrial,8234016.0,0.014,57726.0,0.0,,0.0,
2023 Q4,Dallas Fort Worth,South Fort Worth,South Central Tarrant,Industrial,34626037.0,0.086,575441.0,991513.0,,1168796.0,
2023 Q4,Dallas Fort Worth,South Fort Worth,Southwest Tarrant,Industrial,2860693.0,0.342,9865.0,0.0,,917374.0,
2023 Q4,Dallas Fort Worth,South Fort Worth,Total,Industrial,84938999.0,0.062,790247.0,1724735.0,,2510698.0,
2023 Q4,Dallas Fort Worth,Fort Worth Totals,,Industrial,334300141.0,0.074,3184324.0,8250145.0,,10314947.0,
2023 Q4,Dallas Fort Worth,Market Totals,,Industrial,979818950.0,0.081,9092997.0,30148019.0,,19627170.0,
2023 Q4,Denver,Airport,,Industrial,100439824.0,0.007,3256346.0,2515914.0,7.36,,
2023 Q4,Denver,Airport,Airport East,Industrial,41826065.0,0.093,148542.0,2515914.0,6.68,,
2023 Q4,Denver,Airport,Airport Central,Industrial,55811572.0,0.032,-26666.0,,9.02,,
2023 Q4,Denver,Boulder,,Industrial,10937584.0,0.041,-48384.0,,17.03,,
2023 Q4,Denver,1-76 Corridor,,Industrial,15619192.0,0.267,407176.0,,6.7,,
2023 Q4,Denver,Longmont,,Industrial,5824557.0,0.157,-11778.0,,14.39,,
2023 Q4,Denver,North,,Industrial,13112067.0,0.12,-2360.0,1769688.0,10.31,,
2023 Q4,Denver,North Central,,Industrial,34565010.0,0.03,132522.0,1054050.0,10.85,,
2023 Q4,Denver,Northwest,,Industrial,17638796.0,0.103,-49262.0,740231.0,12.31,,
2023 Q4,Denver,South Central,,Industrial,24868661.0,0.009,75022.0,,11.4,,
2023 Q4,Denver,Southeast,,Industrial,23696782.0,0.086,247711.0,298097.0,10.8,,
2023 Q4,Denver,Southwest,,Industrial,8693131.0,0.013,-3811.0,,13.36,,
2023 Q4,Denver,West,,Industrial,11251540.0,0.017,-20514.0,,12.05,,
2023 Q4,Denver,METRO TOTAL,,Total,266647144.0,0.073,2280048.0,6377980.0,9.12,,
2023 Q4,Des Moines,Western Suburbs,,Warehouse & Distribution,12183081.0,0.0466,-85466.0,685034.0,6.25,,
2023 Q4,Des Moines,CBD,,Warehouse & Distribution,594479.0,0.0079,0.0,0.0,6.0,,
2023 Q4,Des Moines,Northwest,,Warehouse & Distribution,3865010.0,0.028,38800.0,0.0,6.25,,
2023 Q4,Des Moines,Northeast,,Warehouse & Distribution,17737235.0,0.1124,-31600.0,0.0,6.25,,
2023 Q4,Des Moines,South,,Warehouse & Distribution,4258016.0,0.049,2286.0,0.0,5.25,,
2023 Q4,Des Moines,Ankeny,,Warehouse & Distribution,5211314.0,0.1173,-9475.0,0.0,6.25,,
2023 Q4,Des Moines,Greater DSM,,Warehouse & Distribution,43849135.0,0.0797,-76731.0,685034.0,6.15,,
2023 Q4,Des Moines,Western Suburbs,,Manufacturing,1882576.0,0.0,0.0,0.0,6.3,,
2023 Q4,Des Moines,CBD,,Manufacturing,0.0,0.0,0.0,0.0,0.0,,
2023 Q4,Des Moines,Northwest,,Manufacturing,2346399.0,0.0,0.0,0.0,5.5,,
2023 Q4,Des Moines,Northeast,,Manufacturing,3779644.0,0.025,0.0,0.0,7.0,,
2023 Q4,Des Moines,South,,Manufacturing,963057.0,0.0,0.0,0.0,4.75,,
2023 Q4,Des Moines,Ankeny,,Manufacturing,2932101.0,0.0,0.0,0.0,7.0,,
2023 Q4,Des Moines,Greater DSM,,Manufacturing,11903777.0,0.0079,0.0,0.0,6.3,,
2023 Q4,Des Moines,Western Suburbs,,Modern Bulk Warehouse & Distribution,5548196.0,0.1053,0.0,685034.0,6.5,,
2023 Q4,Des Moines,CBD,,Modern Bulk Warehouse & Distribution,0.0,0.0,0.0,0.0,0.0,,
2023 Q4,Des Moines,Northwest,,Modern Bulk Warehouse & Distribution,2085427.0,0.0096,0.0,0.0,6.25,,
2023 Q4,Des Moines,Northeast,,Modern Bulk Warehouse & Distribution,8915145.0,0.1654,0.0,0.0,6.25,,
2023 Q4,Des Moines,South,,Modern Bulk Warehouse & Distribution,720834.0,0.0,0.0,0.0,5.25,,
2023 Q4,Des Moines,Ankeny,,Modern Bulk Warehouse & Distribution,3969432.0,0.1387,0.0,0.0,6.5,,
2023 Q4,Des Moines,Greater DSM,,Modern Bulk Warehouse & Distribution,21239034.0,0.1238,0.0,685034.0,6.25,,
2023 Q4,Des Moines,Western Suburbs,,Flex,5349447.0,0.0797,-3784.0,76800.0,9.45,,
2023 Q4,Des Moines,CBD,,Flex,327856.0,0.0335,0.0,0.0,9.0,,
2023 Q4,Des Moines,Northwest,,Flex,823617.0,0.017,9548.0,0.0,9.0,,
2023 Q4,Des Moines,Northeast,,Flex,3430884.0,0.0455,23181.0,0.0,9.0,,
2023 Q4,Des Moines,South,,Flex,351129.0,0.0615,7500.0,0.0,8.25,,
2023 Q4,Des Moines,Ankeny,,Flex,792301.0,0.0424,0.0,0.0,10.0,,
2023 Q4,Des Moines,Greater DSM,,Flex,11075234.0,0.0599,36445.0,76800.0,9.25,,
2023 Q4,Detroit,Detroit,,Industrial,88365232.0,0.052,461035.0,743546.0,6.51,297000.0,
2023 Q4,Detroit,Downriver,,Industrial,72117394.0,0.02,616383.0,1249507.0,6.13,812332.0,
2023 Q4,Detroit,1-75 Corridor,,Industrial,84658993.0,0.022,-109249.0,778416.0,8.77,,
2023 Q4,Detroit,Macomb,,Industrial,107673657.0,0.012,-48480.0,700055.0,7.33,,
2023 Q4,Detroit,NW Suburbs,,Industrial,57669465.0,0.027,164773.0,42922.0,9.42,,
2023 Q4,Detroit,SE Oakland,,Industrial,16806652.0,0.026,-23400.0,,7.49,,
2023 Q4,Detroit,Washtenaw,,Industrial,24345135.0,0.017,9639.0,,8.86,,
2023 Q4,Detroit,Western Wayne,,Industrial,89711286.0,0.017,69158.0,286347.0,7.96,,
2023 Q4,Detroit,TOTAL,,Total,541347814.0,0.024,1139859.0,3800793.0,7.5,1109332.0,
2023 Q4,El Paso,West,,Industrial,,0.014,,919763.0,,,
2023 Q4,El Paso,Northeast,,Industrial,,0.009,25600.0,75000.0,,,
2023 Q4,El Paso,Central,,Industrial,,0.003,0.0,0.0,,,
2023 Q4,El Paso,East,,Industrial,,0.066,335220.0,3678093.0,,643490.0,
2023 Q4,El Paso,Lower Valley,,Industrial,,0.065,0.0,275000.0,,,
2023 Q4,El Paso,El Paso Total,Total,Industrial,,0.037,360820.0,4947856.0,,643490.0,
2023 Q4,Greater Los Angeles,Commerce/Vernon,Bell,Overall,5349440.0,0.021,0.0,0.0,1.84,,0.0
2023 Q4,Greater Los Angeles,Commerce/Vernon,Bell Gardens,Overall,2691527.0,0.025,0.0,0.0,1.6,,16465.0
2023 Q4,Greater Los Angeles,Commerce/Vernon,City of Commerce/Montebello,Overall,65333857.0,0.026,3391.0,151565.0,1.35,,336633.0
2023 Q4,Greater Los Angeles,Commerce/Vernon,Monterey Park,Overall,2253656.0,0.037,0.0,0.0,1.02,,0.0
2023 Q4,Greater Los Angeles,Commerce/Vernon,Pico Rivera,Overall,10456255.0,0.021,-53371.0,0.0,0.93,,0.0
2023 Q4,Greater Los Angeles,Commerce/Vernon,Cudahy,Overall,1418300.0,0.0,0.0,0.0,0.0,,0.0
2023 Q4,Greater Los Angeles,Commerce/Vernon,City of Vernon,Overall,57928950.0,0.031,-79939.0,537466.0,1.3,,266932.0
2023 Q4,Greater Los Angeles,Commerce/Vernon,Maywood,Overall,873381.0,0.0,0.0,0.0,0.0,,0.0
