Period,Market,primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
2022 Q1,Raleigh Durham,Southern Wake,,Warehouse,3666253,0.083,-40000.0,234000.0,7.67,,
2022 Q1,Raleigh Durham,Cary,,Warehouse,1224925,0.156,6217.0,0.0,13.51,,
2022 Q1,Raleigh Durham,RTP/I-40 Corridor,,Warehouse,14583252,0.004,80578.0,1110297.0,7.19,,
2022 Q1,Raleigh Durham,North Durham,,Warehouse,3119432,0.0,0.0,0.0,6.17,,
2022 Q1,Raleigh Durham,South Durham,,Warehouse,2867431,0.009,0.0,0.0,5.5,,
2022 Q1,Raleigh Durham,Orange County,,Warehouse,2305009,0.024,11600.0,0.0,5.61,,
2022 Q1,Raleigh Durham,Johnston County,,Warehouse,9497132,0.002,13428.0,135000.0,5.22,,
2022 Q1,Raleigh Durham,US 1/64 West Corridor,,Warehouse,1791917,0.065,9652.0,0.0,5.73,,
2022 Q1,Raleigh Durham,Warehouse Totals,,Warehouse,64727750,0.019,257619.0,3041329.0,6.97,,
2022 Q1,Savannah,Savannah Market,,Overall,88028901,0.012,1830498.0,21282226.0,5.48,1297247.0,
2022 Q1,Tampa,Hillsborough County,East Tampa Area,Industrial,76467065,0.048,643475.0,3593074.0,7.2,,
2022 Q1,Tampa,Hillsborough County,Tampa CBD,Industrial,8529796,0.027,67250.0,0.0,6.58,,
2022 Q1,Tampa,Hillsborough County,Northeast Tampa,Industrial,2319823,0.071,0.0,0.0,7.31,,
2022 Q1,Tampa,Hillsborough County,East Tampa,Industrial,48265667,0.045,122814.0,916982.0,7.99,,
2022 Q1,Tampa,Hillsborough County,Plant City,Industrial,13904578,0.078,341411.0,2676092.0,5.69,,
2022 Q1,Tampa,Hillsborough County,Southeast Tampa,Industrial,3447201,0.0,112000.0,0.0,,,
2022 Q1,Tampa,Hillsborough County,Airport Area,Industrial,20420096,0.034,38154.0,667654.0,10.1,,
2022 Q1,Tampa,Hillsborough County,Westshore,Industrial,3619841,0.018,-1626.0,0.0,7.0,,
2022 Q1,Tampa,Hillsborough County,Airport,Industrial,12820652,0.042,68500.0,667654.0,10.35,,
2022 Q1,Tampa,Hillsborough County,Southwest Tampa,Industrial,1919859,0.01,-18500.0,0.0,7.5,,
2022 Q1,Tampa,Hillsborough County,Northwest Tampa,Industrial,2059744,0.028,-10220.0,0.0,11.02,,
2022 Q1,Tampa,Hillsborough County,Hillsborough County,Industrial,96887161,0.045,681629.0,4260728.0,7.59,,
2022 Q1,Tampa,Pinellas County,South Pinellas,Industrial,8553723,0.041,79957.0,114334.0,8.46,,
2022 Q1,Tampa,Pinellas County,Mid Pinellas/Gateway,Industrial,29522090,0.02,183923.0,0.0,8.81,,
2022 Q1,Tampa,Pinellas County,North Pinellas,Industrial,6832279,0.009,17609.0,130000.0,10.57,,
2022 Q1,Tampa,Pinellas County,Pinellas County,Industrial,44908092,0.022,281489.0,244334.0,8.99,,
2022 Q1,Tampa,Tampa Bay,Tampa Total,Industrial,141795253,0.038,963118.0,4505062.0,7.75,,
2022 Q1,Tampa,Tampa Bay,Warehouse/Distribution,Warehouse/Distribution,98261020,0.041,1036273.0,4505062.0,6.95,,
