primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
SANTA CLARITA VALLEY,"Canyon Country",,513424,0.0,0,0,,"",0
SANTA CLARITA VALLEY,Castaic,,96253,0.0,0,0,,"",0
SANTA CLARITA VALLEY,"Santa Clarita",,4031788,1.3,-148920,604407,0.99,,34420
SANTA CLARITA VALLEY,Valencia,,20644272,1.5,-226479,126607,1.39,,245088
SANTA CLARITA VALLEY,,,25285737,1.4,-375399,731014,1.28,,279508
ANTELOPE VALLEY,Lancaster,,4081594,0.7,-15000,0,0.88,,57801
ANTELOPE VALLEY,Palmdale,,3511274,2.2,0,99853,1.05,,0
ANTELOPE VALLEY,,,7592868,1.3,-15000,99853,1.02,,57801
GREATER SAN FERNANDO VALLEY,,,172290160,1.6,-590528,1160685,1.48,,1142069
GABRIEL VALLEY,Azusa,,7942553,2.7,61360,0,1.42,,73360
GABRIEL VALLEY,"City of Industry",,82806968,5.3,497754,364692,1.54,,2091868
GABRIEL VALLEY,"El Monte",,9753209,2.0,-28272,0,,"",10000
GABRIEL VALLEY,Irwindale,,14573736,3.9,-109639,130063,1.42,,92265
GABRIEL VALLEY,"Monrovia/Duarte",,5942930,5.1,-84130,0,1.51,,0
GABRIEL VALLEY,Pomona,,19538276,2.0,-79501,269780,1.26,,276968
GABRIEL VALLEY,"South El Monte",,6991997,1.3,400,0,1.24,,96105
GABRIEL VALLEY,"Baldwin Park",,4625854,7.4,0,0,0.86,,57600
GABRIEL VALLEY,Walnut,,642094,2.1,0,0,,"",0
GABRIEL VALLEY,"Glendora/San Dimas/La Verne",,6194732,3.1,-90833,0,1.59,,17152
GABRIEL VALLEY,,,159012349,4.2,167139,764535,1.47,,2715318
SOUTH BAY,Carson,,43871479,6.4,424964,979566,1.57,,1193427
SOUTH BAY,Compton,,21795714,4.9,-76205,0,1.44,,860105
SOUTH BAY,"El Segundo",,5886377,0.8,-31525,0,2.25,,57279
SOUTH BAY,Gardena,,14517584,1.3,-2767,190860,1.45,,12960
SOUTH BAY,"Harbor City",,3262969,9.2,0,0,1.85,,34734
SOUTH BAY,Hawthorne,,6794297,1.1,0,0,1.95,,73387
SOUTH BAY,Inglewood,,3857222,1.1,0,0,1.85,,24615
SOUTH BAY,"LA Unincorporated",,15021335,3.4,-235942,0,1.80,,28500
SOUTH BAY,Lawndale,,167202,6.0,0,0,1.95,,0
SOUTH BAY,"Long Beach",,17849224,3.6,-118232,1077567,1.45,,0
SOUTH BAY,"Los Angeles (LAX)",,4841746,3.6,0,0,2.33,,24194
SOUTH BAY,"Rancho Dominguez",,20311209,2.4,115813,205375,1.43,,157183
SOUTH BAY,"Redondo Beach",,2453948,0.0,0,0,,"",0
SOUTH BAY,"San Pedro",,3057031,11.1,0,0,,"",0
SOUTH BAY,"Signal Hill",,2350035,0.0,0,0,,"",0
SOUTH BAY,Torrance,,28456307,4.3,-307619,0,1.90,,963857
SOUTH BAY,Wilmington,,3369120,0.0,0,0,,"",0
SOUTH BAY,,,197862799,4.2,-231513,2453368,1.59,,3613986
LOS ANGELES COUNTY TOTALS,,,886331116,3.9,-2651849,5335456,1.51,,11704857
VENTURA COUNTY,Camarillo,,10622455,2.2,6619,177852,0.96,,23810
VENTURA COUNTY,Moorpark,,4057068,7.4,0,0,1.35,,0
VENTURA COUNTY,"Oxnard/Port Hueneme",,21949428,0.7,18937,0,0.85,,62415
VENTURA COUNTY,"Simi Valley",,8996139,4.8,-37194,537826,1.25,,56845
VENTURA COUNTY,"Thousand Oaks",,8278093,5.4,-61260,120290,1.53,,18012
VENTURA COUNTY,Ventura,,9561688,2.1,-81015,13609,0.85,,37767
VENTURA COUNTY,"Westlake Village",,3712475,0.9,0,0,1.71,,0
VENTURA COUNTY,,,67177346,2.7,-153913,849577,1.06,,198849
GREATER LOS ANGELES TOTALS,,,953508462,3.8,-2805762,6185033,1.49,,11903706
