primary_submarket,secondary_submarket,property_type,total_inventory_q,vacancy_q,net_absorption_q,under_construction_q,rent_q,delivered_q,leasing_activity_q
SOUTH BAY,San Pedro,Industrial,3169531,0.107,0,0,N/A,,0
SOUTH BAY,Signal Hill,Industrial,2335635,0.006,1067,0,1.33,,14031
SOUTH BAY,Torrance,Industrial,28542392,0.059,-105964,0,1.69,,29264
SOUTH BAY,Wilmington,Industrial,3405194,0.004,0,0,1.1,,0
SOUTH BAY,Total,Industrial,199819797,0.06,-209719,869455,1.46,,1752552
VENTURA COUNTY,Camarillo,Industrial,10951055,0.033,-36750,0,1.01,,117895
VENTURA COUNTY,Moorpark,Industrial,4064576,0.038,-29074,0,1.47,,0
VENTURA COUNTY,Oxnard/Port Hueneme,Industrial,21941072,0.016,6303,737730,0.94,,201752
VENTURA COUNTY,Simi Valley,Industrial,9222872,0.045,39666,180502,1.42,,70907
VENTURA COUNTY,Thousand Oaks,Industrial,8398383,0.077,14216,0,1.41,,59092
VENTURA COUNTY,Ventura,Industrial,9581994,0.019,38846,0,0.9,,57676
VENTURA COUNTY,Westlake Village,Industrial,3712950,0.009,-5252,0,1.74,,11406
VENTURA COUNTY,Total,Industrial,67872902,0.031,27955,918232,1.2,,518728
LOS ANGELES COUNTY TOTALS,Total,Industrial,881716985,0.049,-1133176,6257304,1.28,,9710936
GREATER LOS ANGELES TOTALS,Total,Industrial,949589887,0.047,-1105221,7175536,1.27,,10229664
